Time_s,Temperature_C,Humidity_%,Pressure_hPa,Lat,Lng,Alt_m,Fix,Sats,AccelX_g,AccelY_g,AccelZ_g,GyroX_deg_s,GyroY_deg_s,GyroZ_deg_s,TotalAccel,FlightStarted,ParachuteState,VideoSegment
7.976,27.99,84.11,1013.70,0.000000,0.000000,0.00,0,1,-0.8267,0.4182,-0.0207,1.2977,1.5878,0.4351,0.927,0,DISABLED,1
8.030,28.00,84.08,1013.75,0.000000,0.000000,0.00,0,1,-0.8232,0.4197,-0.0163,1.4962,1.4580,0.5573,0.924,0,DISABLED,1
8.090,28.00,84.08,1013.75,0.000000,0.000000,0.00,0,1,-0.8159,0.4265,-0.0202,1.4198,1.6947,0.1832,0.921,0,DISABLED,1
8.150,27.97,84.09,1013.70,0.000000,0.000000,0.00,0,1,-0.8210,0.4216,-0.0202,1.3740,1.5649,0.4427,0.923,0,DISABLED,1
8.516,27.99,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8176,0.4246,-0.0175,1.3359,1.3740,0.5344,0.921,0,DISABLED,1
8.570,27.99,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8269,0.4124,-0.0241,1.5802,1.5420,0.4427,0.924,0,DISABLED,1
8.679,27.97,84.14,1013.70,0.000000,0.000000,0.00,0,1,-0.8142,0.4163,-0.0202,1.4046,1.5191,0.3511,0.915,0,DISABLED,1
8.734,27.99,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8230,0.4229,-0.0178,1.4656,1.5878,0.3359,0.925,0,DISABLED,1
8.791,27.99,84.08,1013.69,0.000000,0.000000,0.00,0,1,-0.8267,0.4211,-0.0205,1.3130,1.5496,0.2748,0.928,0,DISABLED,1
8.850,27.98,84.08,1013.69,0.000000,0.000000,0.00,0,1,-0.8206,0.4233,-0.0144,1.4427,1.6489,0.1145,0.923,0,DISABLED,2
8.910,27.98,84.07,1013.71,0.000000,0.000000,0.00,0,1,-0.8193,0.4165,-0.0129,1.6489,1.5038,0.2366,0.919,0,DISABLED,2
8.969,27.98,84.07,1013.71,0.000000,0.000000,0.00,0,1,-0.8198,0.4167,-0.0141,1.4122,1.4351,0.3969,0.920,0,DISABLED,2
9.029,27.98,84.10,1013.70,0.000000,0.000000,0.00,0,1,-0.8179,0.4263,-0.0134,1.2672,1.5191,0.2748,0.922,0,DISABLED,2
9.088,27.99,84.11,1013.70,0.000000,0.000000,0.00,0,1,-0.8140,0.4221,-0.0214,1.2595,1.5191,0.3817,0.917,0,DISABLED,2
9.145,27.99,84.11,1013.70,0.000000,0.000000,0.00,0,1,-0.8206,0.4238,-0.0173,1.4885,1.6718,0.3588,0.924,0,DISABLED,2
9.205,27.98,84.08,1013.70,0.000000,0.000000,0.00,0,1,-0.8208,0.4236,-0.0278,1.4962,1.4962,0.1985,0.924,0,DISABLED,2
9.264,27.98,84.08,1013.70,0.000000,0.000000,0.00,0,1,-0.8167,0.4226,-0.0192,1.4962,1.5725,0.2137,0.920,0,DISABLED,2
9.323,27.98,84.10,1013.73,0.000000,0.000000,0.00,0,1,-0.8247,0.4214,-0.0207,1.3817,1.6336,0.2824,0.926,0,DISABLED,2
9.406,27.99,84.10,1013.73,0.000000,0.000000,0.00,0,1,-0.8213,0.4221,-0.0178,1.3359,1.7481,0.2214,0.924,0,DISABLED,2
9.523,27.99,84.10,1013.71,0.000000,0.000000,0.00,0,1,-0.8196,0.4236,-0.0202,1.4046,1.6947,0.4351,0.923,0,DISABLED,2
9.577,28.00,84.06,1013.74,0.000000,0.000000,0.00,0,1,-0.8220,0.4207,-0.0180,1.5954,1.7023,0.4046,0.924,0,DISABLED,2
9.637,28.00,84.06,1013.74,0.000000,0.000000,0.00,0,1,-0.8171,0.4275,-0.0170,1.3893,1.5954,0.4427,0.922,0,DISABLED,2
9.697,27.97,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8118,0.4226,-0.0173,1.5038,1.4809,0.3740,0.915,0,DISABLED,2
9.780,28.00,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8196,0.4199,-0.0158,1.5267,1.6565,0.3664,0.921,0,DISABLED,2
9.890,27.98,84.10,1013.71,0.000000,0.000000,0.00,0,1,-0.8184,0.4231,-0.0190,1.5802,1.6718,0.2061,0.921,0,DISABLED,2
9.944,27.98,84.10,1013.71,0.000000,0.000000,0.00,0,1,-0.8240,0.4160,-0.0217,1.5267,1.5191,0.1374,0.923,0,DISABLED,2
10.003,27.99,84.06,1013.72,0.000000,0.000000,0.00,0,1,-0.8254,0.4199,-0.0124,1.3664,1.3893,0.2137,0.926,0,DISABLED,2
10.064,27.99,84.09,1013.71,0.000000,0.000000,0.00,0,1,-0.8284,0.4187,-0.0214,1.4656,1.6183,0.1298,0.928,0,DISABLED,2
10.184,27.98,84.10,1013.70,0.000000,0.000000,0.00,0,1,-0.8250,0.4226,-0.0166,1.4275,1.6107,0.3053,0.927,0,DISABLED,2
10.238,27.98,84.10,1013.70,0.000000,0.000000,0.00,0,1,-0.8218,0.4197,-0.0229,1.4046,1.5802,0.2595,0.923,0,DISABLED,2
10.301,27.99,84.08,1013.72,0.000000,0.000000,0.00,0,1,-0.8223,0.4285,-0.0178,1.2672,1.5344,0.2443,0.927,0,DISABLED,2
10.383,27.99,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8215,0.4250,-0.0170,1.4580,1.6641,0.3053,0.925,0,DISABLED,2
10.438,27.99,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8186,0.4207,-0.0224,1.3588,1.6489,0.3969,0.921,0,DISABLED,2
10.534,27.99,84.08,1013.75,0.000000,0.000000,0.00,0,1,-0.8267,0.4246,-0.0173,1.3511,1.4962,0.2977,0.929,0,DISABLED,2
10.616,28.01,84.09,1013.75,0.000000,0.000000,0.00,0,1,-0.8267,0.4180,-0.0188,1.5878,1.6031,0.3740,0.927,0,DISABLED,2
10.670,28.00,84.09,1013.76,0.000000,0.000000,0.00,0,1,-0.8325,0.4211,-0.0219,1.3282,1.7405,0.2901,0.933,0,DISABLED,2
10.732,28.00,84.09,1013.76,0.000000,0.000000,0.00,0,1,-0.8181,0.4199,-0.0246,1.4809,1.4885,0.3893,0.920,0,DISABLED,2
10.790,27.98,84.08,1013.68,0.000000,0.000000,0.00,0,1,-0.8169,0.4248,-0.0170,1.5496,1.7252,0.3130,0.921,0,DISABLED,2
10.881,27.99,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8228,0.4197,-0.0185,1.5267,1.5191,0.5420,0.924,0,DISABLED,2
10.936,27.99,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8208,0.4221,-0.0202,1.4275,1.6031,0.4275,0.923,0,DISABLED,2
10.998,28.00,84.06,1013.74,0.000000,0.000000,0.00,0,1,-0.8174,0.4148,-0.0212,1.3282,1.5267,0.1450,0.917,0,DISABLED,2
11.057,27.98,84.08,1013.71,0.000000,0.000000,0.00,0,1,-0.8184,0.4197,-0.0185,1.4656,1.5573,0.1145,0.920,0,DISABLED,2
11.117,27.98,84.08,1013.71,0.000000,0.000000,0.00,0,1,-0.8284,0.4204,-0.0222,1.3817,1.7710,0.2137,0.929,0,DISABLED,2
11.177,27.99,84.09,1013.72,0.000000,0.000000,0.00,0,1,-0.8240,0.4146,-0.0166,1.6031,1.6107,0.4122,0.923,0,DISABLED,2
11.235,28.00,84.09,1013.72,0.000000,0.000000,0.00,0,1,-0.8247,0.4229,-0.0188,1.3435,1.5954,0.3359,0.927,0,DISABLED,2
11.317,28.00,84.09,1013.72,0.000000,0.000000,0.00,0,1,-0.8274,0.4207,-0.0139,1.5191,1.7023,0.2977,0.928,0,DISABLED,2
11.371,28.01,84.11,1013.76,0.000000,0.000000,0.00,0,1,-0.8213,0.4189,-0.0173,1.5725,1.5954,0.1527,0.922,0,DISABLED,2
11.429,28.01,84.07,1013.70,0.000000,0.000000,0.00,0,1,-0.8247,0.4180,-0.0141,1.4275,1.5954,0.3435,0.925,0,DISABLED,2
11.489,27.99,84.06,1013.70,0.000000,0.000000,0.00,0,1,-0.8118,0.4204,-0.0175,1.3435,1.6794,0.3740,0.914,0,DISABLED,2
11.547,27.99,84.07,1013.73,0.000000,0.000000,0.00,0,1,-0.8264,0.4167,-0.0219,1.4962,1.7023,0.1450,0.926,0,DISABLED,2
11.607,27.99,84.07,1013.73,0.000000,0.000000,0.00,0,1,-0.8323,0.4229,-0.0087,1.4198,1.4885,0.3435,0.934,0,DISABLED,2
11.666,27.99,84.09,1013.70,0.000000,0.000000,0.00,0,1,-0.8157,0.4189,-0.0188,1.5115,1.6031,0.2977,0.917,0,DISABLED,2
11.726,28.00,84.10,1013.69,0.000000,0.000000,0.00,0,1,-0.8149,0.4229,-0.0200,1.5038,1.7557,0.2214,0.918,0,DISABLED,2
11.784,28.00,84.10,1013.69,0.000000,0.000000,0.00,0,1,-0.8254,0.4160,-0.0197,1.1374,1.7481,0.2824,0.925,0,DISABLED,2
12.590,28.00,84.09,1013.72,0.000000,0.000000,0.00,0,1,-0.8215,0.4192,-0.0173,1.4733,1.4427,0.4427,0.922,0,DISABLED,3
12.693,28.00,84.09,1013.71,0.000000,0.000000,0.00,0,1,-0.8237,0.4192,-0.0207,1.3359,1.5191,0.5802,0.924,0,DISABLED,3
12.747,27.99,84.09,1013.67,0.000000,0.000000,0.00,0,1,-0.8179,0.4231,-0.0180,1.4427,1.4275,0.2748,0.921,0,DISABLED,3
12.851,27.98,84.09,1013.68,0.000000,0.000000,0.00,0,1,-0.8245,0.4204,-0.0180,1.5267,1.5878,0.4656,0.926,0,DISABLED,3
12.960,28.01,84.11,1013.70,0.000000,0.000000,0.00,0,1,-0.8145,0.4209,-0.0197,1.4504,1.6412,0.2748,0.917,0,DISABLED,3
13.014,28.01,84.07,1013.71,0.000000,0.000000,0.00,0,1,-0.8237,0.4155,-0.0158,1.4427,1.7328,0.2595,0.923,0,DISABLED,3
13.096,28.00,84.10,1013.69,0.000000,0.000000,0.00,0,1,-0.8203,0.4165,-0.0246,1.3664,1.6260,0.4656,0.920,0,DISABLED,3
13.150,28.00,84.10,1013.69,0.000000,0.000000,0.00,0,1,-0.8242,0.4226,-0.0229,1.2061,1.4885,0.2977,0.927,0,DISABLED,3
13.272,27.99,84.08,1013.68,0.000000,0.000000,0.00,0,1,-0.8240,0.4224,-0.0170,1.5115,1.6489,0.5191,0.926,0,DISABLED,3
13.354,28.01,84.11,1013.73,0.000000,0.000000,0.00,0,1,-0.8220,0.4241,-0.0188,1.3130,1.6870,0.3206,0.925,0,DISABLED,3
13.408,28.02,84.09,1013.72,0.000000,0.000000,0.00,0,1,-0.8164,0.4221,-0.0251,1.5420,1.5878,0.1679,0.919,0,DISABLED,3
13.529,27.99,84.08,1013.68,0.000000,0.000000,0.00,0,1,-0.8208,0.4236,-0.0178,1.5496,1.6183,0.3053,0.924,0,DISABLED,3
13.611,28.02,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8198,0.4199,-0.0141,1.3740,1.6794,0.4962,0.921,0,DISABLED,3
13.803,28.02,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8230,0.4199,-0.0195,1.5573,1.5496,0.4809,0.924,0,DISABLED,3
13.898,28.01,84.08,1013.71,0.000000,0.000000,0.00,0,1,-0.8247,0.4214,-0.0217,1.5802,1.6794,0.5344,0.926,0,DISABLED,3
13.953,28.01,84.08,1013.71,0.000000,0.000000,0.00,0,1,-0.8137,0.4177,-0.0212,1.6489,1.5802,0.4809,0.915,0,DISABLED,3
14.035,28.00,84.08,1013.73,0.000000,0.000000,0.00,0,1,-0.8188,0.4194,-0.0153,1.6947,1.6183,0.3588,0.920,0,DISABLED,3
14.117,28.02,84.09,1013.73,0.000000,0.000000,0.00,0,1,-0.8213,0.4155,-0.0205,1.3893,1.5420,0.4504,0.921,0,DISABLED,3
14.171,28.01,84.10,1013.72,0.000000,0.000000,0.00,0,1,-0.8215,0.4172,-0.0202,1.4351,1.6794,0.2214,0.922,0,DISABLED,3
14.280,27.99,84.09,1013.67,0.000000,0.000000,0.00,0,1,-0.8301,0.4216,-0.0161,1.3817,1.7023,0.4122,0.931,0,DISABLED,3
14.363,28.01,84.10,1013.71,0.000000,0.000000,0.00,0,1,-0.8315,0.4233,-0.0190,1.5802,1.3740,0.2443,0.933,0,DISABLED,3
14.444,28.01,84.10,1013.71,0.000000,0.000000,0.00,0,1,-0.8228,0.4214,-0.0168,1.5038,1.6794,0.3893,0.925,0,DISABLED,3
14.498,28.01,84.08,1013.74,0.000000,0.000000,0.00,0,1,-0.8147,0.4207,-0.0210,1.3969,1.5496,0.3206,0.917,0,DISABLED,3
14.560,27.99,84.09,1013.68,0.000000,0.000000,0.00,0,1,-0.8201,0.4260,-0.0188,1.2901,1.6260,0.3588,0.924,0,DISABLED,3
14.618,28.00,84.08,1013.69,0.000000,0.000000,0.00,0,1,-0.8225,0.4172,-0.0190,1.3053,1.6183,0.4046,0.922,0,DISABLED,3
14.701,28.00,84.08,1013.69,0.000000,0.000000,0.00,0,1,-0.8188,0.4177,-0.0217,1.5038,1.5191,0.3053,0.919,0,DISABLED,3
14.755,28.02,84.04,1013.72,0.000000,0.000000,0.00,0,1,-0.8220,0.4199,-0.0175,1.2366,1.6260,0.3359,0.923,0,DISABLED,3
14.810,28.02,84.04,1013.72,0.000000,0.000000,0.00,0,1,-0.8206,0.4143,-0.0161,1.3969,1.5878,0.1145,0.919,0,DISABLED,3
14.892,28.00,84.08,1013.70,0.000000,0.000000,0.00,0,1,-0.8115,0.4189,-0.0227,1.4427,1.4885,0.4275,0.914,0,DISABLED,3
14.975,28.03,84.09,1013.74,0.000000,0.000000,0.00,0,1,-0.8169,0.4175,-0.0180,1.3588,1.3969,0.4198,0.918,0,DISABLED,4
15.031,28.03,84.09,1013.74,0.000000,0.000000,0.00,0,1,-0.8137,0.4192,-0.0102,1.4122,1.5649,0.1527,0.915,0,DISABLED,4
15.091,28.01,84.07,1013.71,0.000000,0.000000,0.00,0,1,-0.8242,0.4209,-0.0166,1.3969,1.4351,0.3206,0.926,0,DISABLED,4
15.150,28.00,84.09,1013.69,0.000000,0.000000,0.00,0,1,-0.8252,0.4146,-0.0219,1.3053,1.4656,0.2824,0.924,0,DISABLED,4
15.210,28.00,84.09,1013.69,0.000000,0.000000,0.00,0,1,-0.8281,0.4204,-0.0173,1.3359,1.5878,0.3740,0.929,0,DISABLED,4
15.267,28.01,84.13,1013.70,0.000000,0.000000,0.00,0,1,-0.8296,0.4177,-0.0200,1.5878,1.4122,0.3359,0.929,0,DISABLED,4
15.326,28.01,84.13,1013.70,0.000000,0.000000,0.00,0,1,-0.8267,0.4163,-0.0188,1.3817,1.4198,0.3664,0.926,0,DISABLED,4
15.386,28.01,84.09,1013.71,0.000000,0.000000,0.00,0,1,-0.8225,0.4192,-0.0163,1.4885,1.6489,0.4656,0.923,0,DISABLED,4
15.447,28.02,84.08,1013.70,0.000000,0.000000,0.00,0,1,-0.8269,0.4187,-0.0190,1.3588,1.5420,0.2748,0.927,0,DISABLED,4
15.537,28.02,84.09,1013.72,0.000000,0.000000,0.00,0,1,-0.8267,0.4268,-0.0134,1.6107,1.6718,0.3130,0.930,0,DISABLED,4
15.655,28.00,84.09,1013.70,0.000000,0.000000,0.00,0,1,-0.8223,0.4226,-0.0144,1.4885,1.7252,0.1603,0.925,0,DISABLED,4
15.736,28.02,84.09,1013.74,0.000000,0.000000,0.00,0,1,-0.8179,0.4241,-0.0124,1.3893,1.6107,0.4962,0.921,0,DISABLED,4
15.831,28.01,84.09,1013.69,0.000000,0.000000,0.00,0,1,-0.8198,0.4250,-0.0263,1.3969,1.6336,0.1450,0.924,0,DISABLED,4
15.934,28.01,84.09,1013.71,0.000000,0.000000,0.00,0,1,-0.8140,0.4255,-0.0129,1.4962,1.5115,0.4733,0.919,0,DISABLED,4
16.015,28.01,84.09,1013.71,0.000000,0.000000,0.00,0,1,-0.8291,0.4143,-0.0173,1.4656,1.3969,0.2061,0.927,0,DISABLED,4
16.070,28.02,84.09,1013.72,0.000000,0.000000,0.00,0,1,-0.8196,0.4226,-0.0173,1.4733,1.5878,0.3969,0.922,0,DISABLED,4
16.180,28.01,84.10,1013.71,0.000000,0.000000,0.00,0,1,-0.8237,0.4238,-0.0244,1.4351,1.5878,0.1145,0.927,0,DISABLED,4
16.262,28.04,84.08,1013.76,0.000000,0.000000,0.00,0,1,-0.8220,0.4207,-0.0153,1.5496,1.6489,0.1985,0.924,0,DISABLED,4
16.343,28.03,84.08,1013.73,0.000000,0.000000,0.00,0,1,-0.8206,0.4219,-0.0227,1.3969,1.6107,0.3817,0.923,0,DISABLED,4
16.398,28.03,84.08,1013.73,0.000000,0.000000,0.00,0,1,-0.8213,0.4133,-0.0188,1.5267,1.6947,0.1069,0.920,0,DISABLED,4
16.501,28.03,84.07,1013.72,0.000000,0.000000,0.00,0,1,-0.8203,0.4182,-0.0173,1.4275,1.7328,0.3206,0.921,0,DISABLED,4
16.839,28.03,84.08,1013.75,0.000000,0.000000,0.00,0,1,-0.8232,0.4248,-0.0210,1.2977,1.7481,0.2824,0.927,0,DISABLED,4
16.893,28.03,84.08,1013.75,0.000000,0.000000,0.00,0,1,-0.8240,0.4172,-0.0183,1.4275,1.6183,0.3511,0.924,0,DISABLED,4
16.955,28.03,84.08,1013.75,0.000000,0.000000,0.00,0,1,-0.8091,0.4192,-0.0163,1.3740,1.4809,0.2748,0.911,0,DISABLED,4
17.013,28.01,84.08,1013.70,0.000000,0.000000,0.00,0,1,-0.8269,0.4226,-0.0183,1.5802,1.5420,0.1603,0.929,0,DISABLED,4
17.105,28.02,84.07,1013.72,0.000000,0.000000,0.00,0,1,-0.8152,0.4236,-0.0219,1.4733,1.6260,0.2519,0.919,0,DISABLED,4
17.160,28.02,84.07,1013.72,0.000000,0.000000,0.00,0,1,-0.8201,0.4180,-0.0205,1.4427,1.6870,0.0992,0.921,0,DISABLED,4
17.222,28.01,84.06,1013.69,0.000000,0.000000,0.00,0,1,-0.8228,0.4150,-0.0170,1.4885,1.6107,0.4122,0.922,0,DISABLED,4
17.305,28.02,84.07,1013.71,0.000000,0.000000,0.00,0,1,-0.8181,0.4287,-0.0156,1.3817,1.4046,0.3511,0.924,0,DISABLED,4
17.387,28.02,84.07,1013.71,0.000000,0.000000,0.00,0,1,-0.8188,0.4270,-0.0214,1.4809,1.4809,0.2901,0.924,0,DISABLED,4
17.504,28.01,84.08,1013.71,0.000000,0.000000,0.00,0,1,-0.8228,0.4221,-0.0183,1.4427,1.6107,0.4427,0.925,0,DISABLED,4
17.585,28.01,84.08,1013.72,0.000000,0.000000,0.00,0,1,-0.8201,0.4243,-0.0202,1.5038,1.4656,0.2443,0.924,0,DISABLED,4
17.639,28.03,84.08,1013.72,0.000000,0.000000,0.00,0,1,-0.8169,0.4214,-0.0236,1.5344,1.7328,0.3817,0.919,0,DISABLED,4
17.736,28.02,84.06,1013.69,0.000000,0.000000,0.00,0,1,-0.8237,0.4221,-0.0210,1.4885,1.6107,0.3893,0.926,0,DISABLED,4
17.830,28.04,84.07,1013.74,0.000000,0.000000,0.00,0,1,-0.8291,0.4192,-0.0241,1.5725,1.4351,0.0992,0.929,0,DISABLED,4
17.912,28.04,84.07,1013.75,0.000000,0.000000,0.00,0,1,-0.8262,0.4238,-0.0170,1.3588,1.5954,0.3053,0.929,0,DISABLED,4
17.966,28.04,84.07,1013.75,0.000000,0.000000,0.00,0,1,-0.8257,0.4275,-0.0161,1.4122,1.5115,0.2137,0.930,0,DISABLED,4
18.028,28.03,84.10,1013.72,0.000000,0.000000,0.00,0,1,-0.8208,0.4265,-0.0188,1.4275,1.7023,0.3206,0.925,0,DISABLED,5
18.088,28.02,84.06,1013.69,0.000000,0.000000,0.00,0,1,-0.8201,0.4248,-0.0188,1.4046,1.5496,0.3435,0.924,0,DISABLED,5
18.145,28.02,84.06,1013.69,0.000000,0.000000,0.00,0,1,-0.8203,0.4189,-0.0217,1.6870,1.4962,0.2519,0.921,0,DISABLED,5
