Time_s,Temperature_C,Humidity_%,Pressure_hPa,Lat,Lng,Alt_m,Fix,Sats,AccelX_g,AccelY_g,AccelZ_g,GyroX_deg_s,GyroY_deg_s,GyroZ_deg_s,TotalAccel,FlightStarted,ParachuteState,VideoSegment
4.026,33.99,57.12,1012.23,0.000000,0.000000,0.00,0,0,0.0036,0.0590,0.9429,0.5725,-9.2443,-3.3817,0.945,0,DISABLED,0
4.081,33.98,57.16,1012.23,0.000000,0.000000,0.00,0,0,-0.0207,-0.0864,1.0061,9.8244,-8.4580,-2.9084,1.010,0,DISABLED,0
4.187,33.96,57.14,1012.23,0.000000,0.000000,0.00,0,0,-0.0830,-0.0083,0.9944,20.9695,3.1756,12.4962,0.998,0,DISABLED,1
4.378,33.99,57.14,1012.27,0.000000,0.000000,0.00,0,0,0.0188,-0.0571,1.0298,14.4656,-12.5344,-22.7405,1.032,0,DISABLED,1
4.433,34.00,57.11,1012.27,0.000000,0.000000,0.00,0,0,-0.0600,0.0964,0.9834,-20.1298,-0.8321,-6.6107,0.990,0,DISABLED,1
4.516,34.00,57.11,1012.27,0.000000,0.000000,0.00,0,0,-0.0891,0.0166,1.0144,-27.7634,1.2214,-5.5496,1.018,0,DISABLED,1
4.570,33.99,57.15,1012.27,0.000000,0.000000,0.00,0,0,0.0229,0.1252,0.9863,-85.0458,-27.8702,-2.1985,0.995,0,DISABLED,1
4.653,33.97,57.13,1012.24,0.000000,0.000000,0.00,0,0,0.0029,-0.0175,0.9766,-81.2290,1.4962,-13.6107,0.977,0,DISABLED,1
4.809,34.00,57.13,1012.30,0.000000,0.000000,0.00,0,0,-0.0207,0.1743,1.0225,-140.2443,-5.9695,0.7634,1.037,0,DISABLED,1
4.863,34.00,57.17,1012.28,0.000000,0.000000,0.00,0,0,0.0151,0.0131,0.9880,-17.9924,-7.5878,3.0153,0.988,0,DISABLED,1
5.013,34.00,57.10,1012.28,0.000000,0.000000,0.00,0,0,-0.0114,0.0952,1.0278,-1.8931,13.6031,-9.5115,1.032,0,DISABLED,1
5.094,34.00,57.10,1012.28,0.000000,0.000000,0.00,0,0,0.1448,-0.1816,1.0845,18.8321,1.0458,10.3969,1.109,0,DISABLED,1
5.190,33.99,57.10,1012.28,0.000000,0.000000,0.00,0,0,0.0236,0.0056,1.0579,-32.0840,-8.3664,-3.9389,1.058,0,DISABLED,1
5.313,33.98,57.06,1012.23,0.000000,0.000000,0.00,0,0,0.0354,0.0073,0.9719,-96.0840,-51.0763,10.8702,0.973,0,DISABLED,1
5.468,33.99,57.03,1012.25,0.000000,0.000000,0.00,0,0,0.1802,-0.0927,1.1038,19.9771,-8.4275,8.2214,1.122,0,DISABLED,1
5.632,34.00,57.01,1012.29,0.000000,0.000000,0.00,0,0,0.1311,-0.0576,1.0461,-8.8321,-3.4580,-8.0076,1.056,0,DISABLED,1
5.686,34.00,57.01,1012.29,0.000000,0.000000,0.00,0,0,0.1296,-0.1951,1.0300,-12.4580,0.4580,-9.1069,1.056,0,DISABLED,1
5.811,33.98,56.97,1012.25,0.000000,0.000000,0.00,0,0,0.1023,-0.0295,1.0479,11.7023,4.0000,-2.7939,1.053,0,DISABLED,1
5.866,33.98,56.97,1012.25,0.000000,0.000000,0.00,0,0,0.1064,0.0068,1.0090,-19.3740,-6.4046,-4.7939,1.015,0,DISABLED,1
5.928,33.98,56.97,1012.21,0.000000,0.000000,0.00,0,0,0.0449,-0.0676,1.0225,0.0687,1.5267,1.4809,1.026,0,DISABLED,1
5.986,33.98,56.97,1012.21,0.000000,0.000000,0.00,0,0,0.0515,-0.0947,1.0330,-9.9771,4.0229,-2.1603,1.039,0,DISABLED,1
6.046,33.99,56.93,1012.24,0.000000,0.000000,0.00,0,0,-0.0219,-0.0249,0.9998,11.1679,-4.1603,8.6947,1.000,0,DISABLED,1
6.107,34.00,56.91,1012.27,0.000000,0.000000,0.00,0,0,0.1216,-0.0793,1.0105,-8.5649,-17.6260,18.9084,1.021,0,DISABLED,1
6.165,34.00,56.91,1012.27,0.000000,0.000000,0.00,0,0,0.2942,-0.2107,0.8865,-54.9924,-10.0534,76.3893,0.957,0,DISABLED,1
6.225,33.99,56.90,1012.25,0.000000,0.000000,0.00,0,0,0.1367,-0.2446,1.0078,14.2137,-0.4122,-0.2366,1.046,0,DISABLED,1
6.285,33.99,56.87,1012.25,0.000000,0.000000,0.00,0,0,0.1206,0.1235,1.2520,-6.1450,12.0382,-2.4122,1.264,0,DISABLED,1
6.368,34.00,56.87,1012.25,0.000000,0.000000,0.00,0,0,0.2295,-0.2332,1.1008,-27.0305,-5.1832,-20.3893,1.148,0,DISABLED,1
6.422,34.01,56.82,1012.27,0.000000,0.000000,0.00,0,0,0.0703,-0.3093,0.9658,-6.1756,1.7863,0.9618,1.017,0,DISABLED,1
6.480,34.01,56.82,1012.27,0.000000,0.000000,0.00,0,0,0.0129,-0.0510,0.7307,19.0305,-3.4580,-51.8397,0.733,0,DISABLED,1
6.538,33.98,56.83,1012.22,0.000000,0.000000,0.00,0,0,0.1882,-0.0510,1.0161,19.5649,-8.4198,-0.2748,1.035,0,DISABLED,1
6.599,34.00,56.83,1012.26,0.000000,0.000000,0.00,0,0,0.1418,-0.1384,1.0261,0.6336,6.8855,-1.3130,1.045,0,DISABLED,1
6.657,34.00,56.83,1012.26,0.000000,0.000000,0.00,0,0,0.0783,-0.0571,0.9976,-12.2672,3.4885,-3.7634,1.002,0,DISABLED,1
6.718,33.99,56.90,1012.27,0.000000,0.000000,0.00,0,0,0.0891,-0.0952,0.8540,-4.5649,-2.5649,4.0382,0.864,0,DISABLED,1
6.824,34.00,56.86,1012.28,0.000000,0.000000,0.00,0,0,0.1450,-0.1626,0.9585,-15.9466,-4.2443,-4.3130,0.983,0,DISABLED,1
6.881,34.01,56.81,1012.31,0.000000,0.000000,0.00,0,0,0.2358,-0.0698,1.1213,19.3206,14.3664,-1.6412,1.148,0,DISABLED,1
6.991,33.98,56.86,1012.25,0.000000,0.000000,0.00,0,0,0.0639,0.1140,0.8784,-75.7710,-49.0916,3.2519,0.888,0,DISABLED,1
7.045,33.98,56.86,1012.25,0.000000,0.000000,0.00,0,0,0.1572,-0.0632,0.9985,-35.1756,0.3130,-3.5496,1.013,0,DISABLED,1
7.107,33.99,56.87,1012.24,0.000000,0.000000,0.00,0,0,0.1282,-0.0539,1.0461,2.6412,-2.8702,-0.2672,1.055,0,DISABLED,1
7.167,33.99,56.87,1012.24,0.000000,0.000000,0.00,0,0,0.1313,-0.1680,0.9956,24.6794,-3.2672,0.0687,1.018,0,DISABLED,1
7.227,34.00,56.88,1012.25,0.000000,0.000000,0.00,0,0,0.3357,-0.0459,1.0249,25.1298,1.0687,-3.5954,1.079,0,DISABLED,2
7.317,34.01,56.85,1012.26,0.000000,0.000000,0.00,0,0,0.1072,-0.0036,1.0518,32.1527,9.7405,-7.4198,1.057,0,DISABLED,2
7.372,34.02,56.86,1012.30,0.000000,0.000000,0.00,0,0,0.0239,-0.0231,1.0386,2.7328,11.1985,-8.2137,1.039,0,DISABLED,2
7.434,34.02,56.86,1012.30,0.000000,0.000000,0.00,0,0,0.2014,-0.1746,0.9475,26.4427,-5.2366,2.6870,0.984,0,DISABLED,2
7.494,33.99,56.83,1012.23,0.000000,0.000000,0.00,0,0,0.1965,-0.0378,1.0723,25.3435,-0.0305,5.0382,1.091,0,DISABLED,2
7.552,33.99,56.83,1012.23,0.000000,0.000000,0.00,0,0,0.0893,-0.0180,1.0898,5.9618,-2.9008,1.0534,1.094,0,DISABLED,2
7.612,34.00,56.85,1012.24,0.000000,0.000000,0.00,0,0,0.3162,-0.0935,0.9858,28.8244,-3.4733,-1.3893,1.040,0,DISABLED,2
7.836,34.01,56.84,1012.29,0.000000,0.000000,0.00,0,0,0.1655,-0.2234,1.0046,16.9466,-4.3664,-2.0076,1.042,0,DISABLED,2
7.890,34.01,56.84,1012.30,0.000000,0.000000,0.00,0,0,0.1846,-0.0666,0.9736,6.9771,-1.7710,-4.5802,0.993,0,DISABLED,2
7.951,34.01,56.84,1012.30,0.000000,0.000000,0.00,0,0,0.2043,-0.0935,1.0146,12.3588,-0.0152,-1.8626,1.039,0,DISABLED,2
8.012,33.99,56.93,1012.24,0.000000,0.000000,0.00,0,0,0.2104,-0.1104,1.1243,43.4733,-5.0153,1.8092,1.149,0,DISABLED,2
8.069,34.00,56.83,1012.24,0.000000,0.000000,0.00,0,0,0.1714,0.0102,1.0161,44.6336,-3.8397,0.3359,1.031,0,DISABLED,2
8.130,34.00,56.83,1012.24,0.000000,0.000000,0.00,0,0,0.2090,-0.0585,1.0208,2.5267,2.4046,-1.1603,1.044,0,DISABLED,2
8.188,34.00,56.83,1012.24,0.000000,0.000000,0.00,0,0,0.1602,-0.0688,1.0342,5.8168,4.1069,3.5649,1.049,0,DISABLED,2
8.294,34.00,56.84,1012.26,0.000000,0.000000,0.00,0,0,0.2332,-0.1113,0.9492,11.1221,3.0153,47.5344,0.984,0,DISABLED,2
8.390,34.01,56.84,1012.29,0.000000,0.000000,0.00,0,0,0.2383,-0.0178,1.0205,-94.5878,-2.2977,11.6641,1.048,0,DISABLED,2
8.444,34.01,56.84,1012.29,0.000000,0.000000,0.00,0,0,0.2014,-0.2053,1.0669,-10.2672,-3.4427,2.5496,1.105,0,DISABLED,2
8.541,34.02,56.94,1012.27,0.000000,0.000000,0.00,0,0,0.1619,-0.1775,1.0090,-0.0229,-4.6336,2.5038,1.037,0,DISABLED,2
8.595,34.01,56.87,1012.28,0.000000,0.000000,0.00,0,0,0.2761,-0.0898,1.0027,4.4580,0.1298,1.3740,1.044,0,DISABLED,2
8.650,33.99,56.89,1012.26,0.000000,0.000000,0.00,0,0,0.2034,-0.1741,1.0344,1.3817,0.4427,2.3893,1.069,0,DISABLED,2
8.773,33.99,56.85,1012.23,0.000000,0.000000,0.00,0,0,0.1909,-0.1445,1.0156,-8.9847,10.8779,5.7481,1.043,0,DISABLED,2
8.828,33.99,56.85,1012.23,0.000000,0.000000,0.00,0,0,0.1563,-0.1855,0.9758,0.1985,6.9924,3.1374,1.006,0,DISABLED,2
8.952,34.00,56.85,1012.25,0.000000,0.000000,0.00,0,0,0.1709,-0.1716,0.9961,-9.1221,0.2443,3.6718,1.025,0,DISABLED,2
9.055,33.99,56.85,1012.25,0.000000,0.000000,0.00,0,0,0.2209,-0.2036,0.9980,-5.4733,8.0229,6.4656,1.042,0,DISABLED,2
9.150,34.00,56.85,1012.27,0.000000,0.000000,0.00,0,0,0.2019,-0.2620,0.9702,4.5267,9.3817,-3.8702,1.025,0,DISABLED,2
9.260,33.99,56.85,1012.26,0.000000,0.000000,0.00,0,0,0.1284,-0.1885,1.0613,-0.2061,4.1832,0.5649,1.086,0,DISABLED,2
9.315,33.99,56.85,1012.26,0.000000,0.000000,0.00,0,0,0.1895,-0.1282,1.0542,4.7863,2.2214,2.3435,1.079,0,DISABLED,2
9.374,34.01,56.87,1012.27,0.000000,0.000000,0.00,0,0,0.1406,-0.1714,0.9412,-3.5725,2.9313,-3.2290,0.967,0,DISABLED,2
9.481,34.00,56.88,1012.27,0.000000,0.000000,0.00,0,0,0.1030,-0.2727,1.1191,0.8855,-6.1450,6.0000,1.156,0,DISABLED,2
9.584,34.02,56.84,1012.26,0.000000,0.000000,0.00,0,0,0.2527,-0.1611,1.0662,-6.9237,1.1450,0.9618,1.107,0,DISABLED,2
9.638,34.02,56.83,1012.27,0.000000,0.000000,0.00,0,0,0.1394,-0.1609,1.1072,4.5420,1.9466,-1.3282,1.127,0,DISABLED,2
9.742,34.00,56.87,1012.25,0.000000,0.000000,0.00,0,0,0.2061,-0.1411,1.0361,-6.5420,2.0305,4.4198,1.066,0,DISABLED,2
9.796,34.00,56.87,1012.25,0.000000,0.000000,0.00,0,0,0.2510,-0.1411,0.9919,-7.5802,14.0534,11.4733,1.033,0,DISABLED,2
9.849,34.00,56.87,1012.25,0.000000,0.000000,0.00,0,0,0.0881,-0.2849,0.9680,-3.6565,6.4580,5.9695,1.013,0,DISABLED,2
9.907,34.00,56.87,1012.25,0.000000,0.000000,0.00,0,0,0.1489,-0.2900,0.9783,-1.0000,-1.0458,2.1908,1.031,0,DISABLED,2
9.965,34.01,56.90,1012.25,0.000000,0.000000,0.00,0,0,0.0502,-0.3740,1.1218,9.6260,-8.8626,5.2137,1.184,0,DISABLED,2
10.026,34.01,56.86,1012.26,0.000000,0.000000,0.00,0,0,0.3359,-0.2009,1.0710,3.0687,-5.5725,-6.3893,1.140,0,DISABLED,2
10.086,34.01,56.86,1012.26,0.000000,0.000000,0.00,0,0,0.2380,-0.2048,1.0122,-10.4351,4.2901,-1.2595,1.060,0,DISABLED,2
10.192,34.00,56.91,1012.25,0.000000,0.000000,0.00,0,0,0.1638,-0.1526,1.0093,-4.8168,3.8626,-0.0458,1.034,0,DISABLED,2
10.312,34.03,56.83,1012.28,0.000000,0.000000,0.00,0,0,0.1499,-0.1475,1.0776,17.4427,-2.6107,-2.4198,1.098,0,DISABLED,3
10.421,34.00,56.91,1012.24,0.000000,0.000000,0.00,0,0,0.1885,-0.1567,1.0366,2.7099,2.5420,-3.8702,1.065,0,DISABLED,3
10.524,34.00,56.92,1012.25,0.000000,0.000000,0.00,0,0,0.1062,-0.1113,1.0342,-19.2290,10.7252,-3.7405,1.046,0,DISABLED,3
10.579,34.00,56.93,1012.22,0.000000,0.000000,0.00,0,0,0.2083,-0.1326,1.0193,-16.8397,0.6489,0.4733,1.049,0,DISABLED,3
10.661,34.00,56.93,1012.22,0.000000,0.000000,0.00,0,0,0.2937,-0.1467,1.0386,-17.4198,2.1145,0.3664,1.089,0,DISABLED,3
10.770,34.03,56.91,1012.25,0.000000,0.000000,0.00,0,0,0.1833,-0.1318,1.0188,-7.8931,3.6641,2.2519,1.044,0,DISABLED,3
10.949,34.03,56.96,1012.30,0.000000,0.000000,0.00,0,0,0.0141,-0.1650,1.0339,-62.3969,8.2672,-2.6870,1.047,0,DISABLED,3
11.003,34.03,56.96,1012.30,0.000000,0.000000,0.00,0,0,0.3682,-0.0617,1.0244,-42.1756,4.4962,4.9237,1.090,0,DISABLED,3
11.085,34.02,57.00,1012.28,0.000000,0.000000,0.00,0,0,0.1814,-0.2358,1.0093,-91.5343,2.1145,10.7405,1.052,0,DISABLED,3
11.139,34.03,56.96,1012.30,0.000000,0.000000,0.00,0,0,0.1733,-0.2830,0.9785,6.6412,-8.1298,1.5878,1.033,0,DISABLED,3
11.201,34.03,56.96,1012.30,0.000000,0.000000,0.00,0,0,0.2490,-0.1348,0.9778,-0.6260,-3.3511,-6.3969,1.018,0,DISABLED,3
11.261,34.00,56.96,1012.23,0.000000,0.000000,0.00,0,0,0.2043,-0.1995,1.0291,-9.4809,-5.1069,-9.2901,1.068,0,DISABLED,3
11.322,34.01,56.97,1012.24,0.000000,0.000000,0.00,0,0,0.2886,-0.1050,1.0364,1.1679,-3.3511,-6.7557,1.081,0,DISABLED,3
11.382,34.01,56.97,1012.24,0.000000,0.000000,0.00,0,0,0.2891,-0.0124,1.0107,3.2290,-0.1527,-1.7405,1.051,0,DISABLED,3
11.442,34.02,57.00,1012.25,0.000000,0.000000,0.00,0,0,0.2612,-0.1125,1.0110,7.3053,-6.1374,-1.7634,1.050,0,DISABLED,3
11.503,34.02,57.05,1012.27,0.000000,0.000000,0.00,0,0,0.2788,-0.1277,1.0276,15.8168,-6.4580,-0.0458,1.072,0,DISABLED,3
11.560,34.02,57.05,1012.27,0.000000,0.000000,0.00,0,0,0.1897,-0.1794,0.9790,15.6260,1.5038,-0.7176,1.013,0,DISABLED,3
11.617,34.01,57.06,1012.25,0.000000,0.000000,0.00,0,0,0.2673,-0.1069,1.0276,17.1908,7.5267,-6.0534,1.067,0,DISABLED,3
11.667,34.01,57.06,1012.25,0.000000,0.000000,0.00,0,0,0.2498,-0.0866,1.0464,25.7557,8.3740,0.5878,1.079,0,DISABLED,3
11.725,34.01,57.07,1012.25,0.000000,0.000000,0.00,0,0,0.2019,-0.1091,1.0105,23.8321,2.9313,0.0458,1.036,0,DISABLED,3
11.785,34.01,57.07,1012.25,0.000000,0.000000,0.00,0,0,0.1523,-0.1113,0.9490,2.5344,11.5420,1.8779,0.968,0,DISABLED,3
11.845,34.01,57.04,1012.26,0.000000,0.000000,0.00,0,0,0.1887,-0.1558,0.9902,11.4351,0.1374,-3.6412,1.020,0,DISABLED,3
11.934,34.02,57.09,1012.25,0.000000,0.000000,0.00,0,0,0.2324,-0.0466,1.0334,9.1679,1.3282,3.0840,1.060,0,DISABLED,3
11.988,34.02,57.09,1012.25,0.000000,0.000000,0.00,0,0,0.2397,-0.0900,1.0247,0.8473,5.3435,5.1374,1.056,0,DISABLED,3
12.052,34.04,57.10,1012.24,0.000000,0.000000,0.00,0,0,0.1692,-0.1836,1.0039,7.2672,-1.4351,-1.2366,1.034,0,DISABLED,3
12.135,34.01,57.10,1012.24,0.000000,0.000000,0.00,0,0,0.1848,-0.1550,0.9976,4.8702,-1.1832,-2.3588,1.026,0,DISABLED,3
12.188,34.03,57.05,1012.28,0.000000,0.000000,0.00,0,0,0.1611,-0.1470,1.0002,-19.1756,-2.5878,5.4046,1.024,0,DISABLED,3
12.246,34.03,57.11,1012.24,0.000000,0.000000,0.00,0,0,0.2405,-0.1294,0.9966,2.6794,7.8626,0.0610,1.033,0,DISABLED,3
12.327,34.01,57.11,1012.24,0.000000,0.000000,0.00,0,0,0.2314,-0.0852,0.9880,-3.8779,8.1298,-1.0229,1.018,0,DISABLED,3
12.443,34.03,57.08,1012.28,0.000000,0.000000,0.00,0,0,0.1697,-0.1489,0.9890,-2.0840,1.3588,-2.1527,1.014,0,DISABLED,3
12.497,34.04,57.12,1012.29,0.000000,0.000000,0.00,0,0,0.2290,-0.0981,1.0378,0.1069,-0.6718,0.1450,1.067,0,DISABLED,3
12.599,34.01,57.11,1012.24,0.000000,0.000000,0.00,0,0,0.1975,-0.1560,1.0142,4.7634,-0.9389,1.2824,1.045,0,DISABLED,3
12.702,34.02,57.12,1012.27,0.000000,0.000000,0.00,0,0,0.2327,-0.1475,1.0110,0.4885,-0.1298,-2.8244,1.048,0,DISABLED,3
12.755,34.02,57.12,1012.24,0.000000,0.000000,0.00,0,0,0.2380,-0.1060,1.0129,7.6870,3.2443,2.5191,1.046,0,DISABLED,3
12.838,34.02,57.12,1012.24,0.000000,0.000000,0.00,0,0,0.2302,-0.1460,0.9968,11.2901,4.5878,2.6183,1.033,0,DISABLED,3
12.891,34.04,57.14,1012.26,0.000000,0.000000,0.00,0,0,0.1667,-0.1414,1.0208,10.9313,2.6947,5.5878,1.044,0,DISABLED,3
12.953,34.04,57.14,1012.26,0.000000,0.000000,0.00,0,0,0.1841,-0.1711,1.0156,10.9542,-0.0076,-0.4504,1.046,0,DISABLED,3
13.013,34.02,57.13,1012.25,0.000000,0.000000,0.00,0,0,0.2068,-0.1299,1.0146,6.5496,0.6489,-3.1679,1.044,0,DISABLED,3
13.071,34.02,57.17,1012.24,0.000000,0.000000,0.00,0,0,0.1797,-0.1790,0.9954,36.9618,0.1221,-0.2824,1.027,0,DISABLED,3
13.131,34.03,57.17,1012.24,0.000000,0.000000,0.00,0,0,0.2139,-0.1418,1.0137,26.2672,1.0840,1.8550,1.046,0,DISABLED,3
13.213,34.03,57.12,1012.26,0.000000,0.000000,0.00,0,0,0.1697,-0.1602,0.9910,-9.4198,-3.1374,-0.0381,1.018,0,DISABLED,3
13.323,34.04,57.13,1012.27,0.000000,0.000000,0.00,0,0,0.2034,-0.1111,1.0198,0.4351,4.1756,0.0839,1.046,0,DISABLED,3
13.377,34.04,57.07,1012.28,0.000000,0.000000,0.00,0,0,0.1765,-0.1138,1.0132,5.1374,1.5267,6.1450,1.035,0,DISABLED,3
13.438,34.04,57.07,1012.28,0.000000,0.000000,0.00,0,0,0.1775,-0.2114,1.0271,-5.1985,1.9466,3.5573,1.064,0,DISABLED,3
13.529,34.01,57.11,1012.24,0.000000,0.000000,0.00,0,0,0.2236,-0.1626,1.0090,0.0152,1.4198,-1.8702,1.046,0,DISABLED,3
13.583,34.05,57.12,1012.29,0.000000,0.000000,0.00,0,0,0.2087,-0.1130,1.0291,4.1527,1.6336,4.0687,1.056,0,DISABLED,3
13.645,34.05,57.12,1012.29,0.000000,0.000000,0.00,0,0,0.2041,-0.1509,0.9873,2.4504,1.9084,1.8244,1.019,0,DISABLED,3
13.703,34.02,57.11,1012.24,0.000000,0.000000,0.00,0,0,0.2197,-0.2314,1.0557,8.0840,-0.3893,2.2824,1.103,0,DISABLED,3
13.763,34.04,57.14,1012.29,0.000000,0.000000,0.00,0,0,0.2163,-0.1565,1.0056,2.7023,0.7710,-1.1985,1.040,0,DISABLED,3
13.823,34.04,57.14,1012.29,0.000000,0.000000,0.00,0,0,0.2129,-0.1636,1.0017,2.5802,3.5725,-0.1908,1.037,0,DISABLED,3
13.881,34.04,57.15,1012.28,0.000000,0.000000,0.00,0,0,0.1567,-0.1597,1.0237,-4.5649,3.3740,-2.7252,1.048,0,DISABLED,3
13.941,34.04,57.15,1012.28,0.000000,0.000000,0.00,0,0,0.2456,-0.1624,1.0308,-4.0305,5.2977,-4.1145,1.072,0,DISABLED,3
14.002,34.03,57.15,1012.27,0.000000,0.000000,0.00,0,0,0.2209,-0.1599,1.0413,-9.3282,16.4427,-12.3435,1.076,0,DISABLED,4
14.062,34.04,57.14,1012.26,0.000000,0.000000,0.00,0,0,0.2268,-0.1260,0.8811,-6.0305,8.8473,-9.6794,0.919,0,DISABLED,4
14.120,34.04,57.14,1012.26,0.000000,0.000000,0.00,0,0,0.1560,-0.1025,1.0112,9.0382,5.9466,-1.6336,1.028,0,DISABLED,4
14.180,34.04,57.16,1012.25,0.000000,0.000000,0.00,0,0,0.1516,-0.0524,1.0212,3.1985,2.8626,4.0382,1.034,0,DISABLED,4
14.769,34.05,57.16,1012.28,0.000000,0.000000,0.00,0,0,0.0993,-0.1021,1.0317,-6.4656,1.4885,5.0076,1.042,0,DISABLED,4
14.851,34.03,57.16,1012.28,0.000000,0.000000,0.00,0,0,0.2073,-0.1833,1.0427,8.7939,-1.9466,13.2366,1.079,0,DISABLED,4
14.968,34.02,57.16,1012.26,0.000000,0.000000,0.00,0,0,0.0500,-0.1252,1.0662,-17.8015,4.0305,5.8015,1.075,0,DISABLED,4
15.049,34.04,57.16,1012.27,0.000000,0.000000,0.00,0,0,0.1189,-0.1763,1.0122,-0.2061,-6.1145,7.2061,1.034,0,DISABLED,4
15.103,34.04,57.16,1012.27,0.000000,0.000000,0.00,0,0,0.1094,-0.2336,0.9990,-11.8015,-17.0916,-0.7099,1.032,0,DISABLED,4
15.213,34.03,57.27,1012.25,0.000000,0.000000,0.00,0,0,0.2383,-0.1709,1.0142,-6.0153,-13.7252,-7.8550,1.056,0,DISABLED,4
15.268,34.05,57.21,1012.31,0.000000,0.000000,0.00,0,0,0.3613,-0.1089,1.0334,1.9695,-7.6107,-13.9008,1.100,0,DISABLED,4
15.349,34.03,57.21,1012.26,0.000000,0.000000,0.00,0,0,0.3113,0.0625,1.0684,9.9771,7.4733,-8.3511,1.115,0,DISABLED,4
15.404,34.03,57.21,1012.26,0.000000,0.000000,0.00,0,0,0.2151,-0.1082,1.0398,38.2748,10.4504,-5.0458,1.067,0,DISABLED,4
15.466,34.05,57.20,1012.28,0.000000,0.000000,0.00,0,0,0.1387,-0.1812,1.0020,9.6489,2.7176,-2.3435,1.028,0,DISABLED,4
15.572,34.05,57.25,1012.28,0.000000,0.000000,0.00,0,0,0.4600,-0.1396,1.0222,20.3969,3.3817,1.5496,1.130,0,DISABLED,4
15.627,34.05,57.25,1012.32,0.000000,0.000000,0.00,0,0,0.1875,-0.0839,1.0083,44.2748,1.7099,7.5802,1.029,0,DISABLED,4
15.689,34.06,57.26,1012.32,0.000000,0.000000,0.00,0,0,0.1667,-0.1213,1.0176,15.0992,2.8931,0.6947,1.038,0,DISABLED,4
15.749,34.04,57.32,1012.27,0.000000,0.000000,0.00,0,0,0.2014,-0.0900,1.0154,22.6870,-3.3588,4.9618,1.039,0,DISABLED,4
15.832,34.06,57.35,1012.28,0.000000,0.000000,0.00,0,0,0.1792,-0.1521,1.0149,21.9618,-3.3664,4.9313,1.042,0,DISABLED,4
15.942,34.04,57.37,1012.24,0.000000,0.000000,0.00,0,0,0.2419,-0.0612,1.0295,25.7786,5.6718,7.3740,1.059,0,DISABLED,4
15.996,34.04,57.37,1012.24,0.000000,0.000000,0.00,0,0,0.1704,-0.1343,1.0132,9.9924,6.0763,5.8244,1.036,0,DISABLED,4
16.058,34.05,57.40,1012.27,0.000000,0.000000,0.00,0,0,0.1270,-0.1296,1.0117,5.8244,4.1603,4.7328,1.028,0,DISABLED,4
