Time_s,Temperature_C,Humidity_%,Pressure_hPa,Lat,Lng,Alt_m,Fix,Sats,AccelX_g,AccelY_g,AccelZ_g,GyroX_deg_s,GyroY_deg_s,GyroZ_deg_s,TotalAccel,FlightStarted,ParachuteState,VideoSegment
11.726,39.98,38.91,1013.21,0.000000,0.000000,0.00,0,2,-0.8523,0.4221,-0.0153,1.1908,1.6794,0.8550,0.951,0,DISABLED,2
11.816,39.98,38.84,1013.24,0.000000,0.000000,0.00,0,2,-0.8469,0.4209,-0.0134,0.9924,1.5115,0.6641,0.946,0,DISABLED,2
12.034,40.02,38.77,1013.24,0.000000,0.000000,0.00,0,2,-0.8542,0.4302,-0.0163,1.3435,1.7481,0.6565,0.957,0,DISABLED,3
12.118,40.03,38.77,1013.24,0.000000,0.000000,0.00,0,2,-0.8525,0.4277,-0.0148,1.0305,1.5038,0.8397,0.954,0,DISABLED,3
12.175,40.04,38.76,1013.25,0.000000,0.000000,0.00,0,2,-0.8491,0.4194,-0.0151,1.1145,1.6412,0.5420,0.947,0,DISABLED,3
12.234,40.04,38.76,1013.25,0.000000,0.000000,0.00,0,2,-0.8516,0.4243,-0.0158,1.0458,1.5649,0.7710,0.952,0,DISABLED,3
12.291,40.02,38.74,1013.19,0.000000,0.000000,0.00,0,2,-0.8489,0.4241,-0.0112,1.2061,1.6947,0.8626,0.949,0,DISABLED,3
12.351,40.02,38.74,1013.19,0.000000,0.000000,0.00,0,2,-0.8569,0.4187,-0.0178,1.1756,1.6489,1.0229,0.954,0,DISABLED,3
12.411,40.03,38.73,1013.23,0.000000,0.000000,0.00,0,2,-0.8479,0.4221,-0.0114,1.0611,1.4885,0.5725,0.947,0,DISABLED,3
12.470,40.04,38.79,1013.22,0.000000,0.000000,0.00,0,2,-0.8511,0.4209,-0.0097,1.0916,1.6107,0.7328,0.950,0,DISABLED,3
12.530,40.04,38.79,1013.22,0.000000,0.000000,0.00,0,2,-0.8523,0.4243,-0.0107,1.0305,1.7023,0.7557,0.952,0,DISABLED,3
12.589,40.03,38.86,1013.22,0.000000,0.000000,0.00,0,2,-0.8486,0.4221,-0.0124,1.1603,1.5496,0.5344,0.948,0,DISABLED,3
12.672,40.02,38.78,1013.24,0.000000,0.000000,0.00,0,2,-0.8420,0.4189,-0.0146,1.1832,1.5344,0.6641,0.941,0,DISABLED,3
12.823,40.03,38.78,1013.25,0.000000,0.000000,0.00,0,2,-0.8501,0.4275,-0.0148,1.0458,1.4885,0.7786,0.952,0,DISABLED,3
12.940,40.03,38.81,1013.26,0.000000,0.000000,0.00,0,2,-0.8560,0.4246,-0.0173,1.1985,1.5649,0.8244,0.956,0,DISABLED,3
13.345,39.99,38.80,1013.23,0.000000,0.000000,0.00,0,2,-0.8452,0.4219,-0.0131,1.1221,1.6412,0.7405,0.945,0,DISABLED,3
13.400,39.98,38.77,1013.24,0.000000,0.000000,0.00,0,2,-0.8525,0.4231,-0.0161,1.0458,1.6718,0.8092,0.952,0,DISABLED,3
13.459,39.95,38.80,1013.20,0.000000,0.000000,0.00,0,2,-0.8586,0.4236,-0.0136,1.1679,1.3969,0.8473,0.958,0,DISABLED,3
13.542,39.95,38.80,1013.20,0.000000,0.000000,0.00,0,2,-0.8499,0.4236,-0.0153,1.0992,1.6107,0.7099,0.950,0,DISABLED,3
13.596,39.97,38.81,1013.24,0.000000,0.000000,0.00,0,2,-0.8503,0.4258,-0.0109,1.0534,1.6260,0.7710,0.951,0,DISABLED,3
13.687,39.93,38.78,1013.20,0.000000,0.000000,0.00,0,2,-0.8503,0.4231,-0.0173,1.0458,1.3817,0.7023,0.950,0,DISABLED,3
13.741,39.93,38.78,1013.20,0.000000,0.000000,0.00,0,2,-0.8535,0.4277,-0.0188,1.0153,1.5878,0.8168,0.955,0,DISABLED,3
13.831,39.97,38.79,1013.25,0.000000,0.000000,0.00,0,2,-0.8586,0.4253,-0.0212,1.1908,1.7557,0.7863,0.958,0,DISABLED,3
13.885,39.95,38.68,1013.26,0.000000,0.000000,0.00,0,2,-0.8452,0.4160,-0.0109,1.1527,1.5649,0.8244,0.942,0,DISABLED,3
13.968,39.93,38.68,1013.23,0.000000,0.000000,0.00,0,2,-0.8533,0.4182,-0.0158,0.9237,1.7023,0.7328,0.950,0,DISABLED,3
14.119,39.93,38.68,1013.23,0.000000,0.000000,0.00,0,2,-0.8494,0.4285,-0.0112,1.0305,1.6412,0.8855,0.951,0,DISABLED,3
14.243,39.89,38.69,1013.21,0.000000,0.000000,0.00,0,2,-0.8535,0.4199,-0.0151,0.9695,1.4580,0.6718,0.951,0,DISABLED,3
14.324,39.89,38.69,1013.21,0.000000,0.000000,0.00,0,2,-0.8450,0.4221,-0.0166,1.0076,1.7099,0.7634,0.945,0,DISABLED,3
14.379,39.89,38.71,1013.26,0.000000,0.000000,0.00,0,2,-0.8518,0.4150,-0.0112,1.0000,1.5496,0.6260,0.948,0,DISABLED,3
14.460,39.85,38.68,1013.24,0.000000,0.000000,0.00,0,2,-0.8484,0.4182,-0.0185,1.2214,1.4580,0.8473,0.946,0,DISABLED,3
14.514,39.85,38.68,1013.24,0.000000,0.000000,0.00,0,2,-0.8525,0.4182,-0.0095,1.2748,1.6870,0.9771,0.950,0,DISABLED,3
14.576,39.85,38.72,1013.22,0.000000,0.000000,0.00,0,2,-0.8604,0.4250,-0.0129,1.0153,1.7099,0.5649,0.960,0,DISABLED,3
14.634,39.85,38.72,1013.22,0.000000,0.000000,0.00,0,2,-0.8652,0.4258,-0.0168,1.0153,1.7099,0.7939,0.964,0,DISABLED,3
14.695,39.84,38.66,1013.26,0.000000,0.000000,0.00,0,2,-0.8589,0.4260,-0.0178,1.2595,1.7328,0.8168,0.959,0,DISABLED,3
14.777,39.84,38.65,1013.27,0.000000,0.000000,0.00,0,2,-0.8577,0.4226,-0.0144,0.9847,1.6489,0.7328,0.956,0,DISABLED,3
14.859,39.84,38.65,1013.27,0.000000,0.000000,0.00,0,2,-0.8533,0.4202,-0.0144,1.0076,1.6260,0.8168,0.951,0,DISABLED,3
14.955,39.80,38.67,1013.24,0.000000,0.000000,0.00,0,2,-0.8521,0.4287,-0.0136,1.0076,1.6641,0.7710,0.954,0,DISABLED,3
15.044,39.80,38.67,1013.27,0.000000,0.000000,0.00,0,2,-0.8445,0.4209,-0.0080,1.1832,1.4580,0.8168,0.944,0,DISABLED,4
15.127,39.80,38.67,1013.27,0.000000,0.000000,0.00,0,2,-0.8455,0.4216,-0.0117,1.2061,1.5725,0.7939,0.945,0,DISABLED,4
15.177,39.79,38.63,1013.27,0.000000,0.000000,0.00,0,2,-0.8521,0.4277,-0.0153,1.0305,1.5573,0.6870,0.954,0,DISABLED,4
15.243,39.75,38.69,1013.21,0.000000,0.000000,0.00,0,2,-0.8481,0.4221,-0.0178,1.2061,1.5115,0.8702,0.948,0,DISABLED,4
15.301,39.75,38.69,1013.21,0.000000,0.000000,0.00,0,2,-0.8530,0.4292,-0.0119,1.3817,1.7176,0.5802,0.955,0,DISABLED,4
15.360,39.75,38.63,1013.21,0.000000,0.000000,0.00,0,2,-0.8477,0.4243,-0.0156,1.0916,1.7786,0.4733,0.948,0,DISABLED,4
15.420,39.75,38.63,1013.21,0.000000,0.000000,0.00,0,2,-0.8560,0.4224,-0.0065,0.9084,1.6870,0.8092,0.955,0,DISABLED,4
15.480,39.74,38.71,1013.24,0.000000,0.000000,0.00,0,2,-0.8438,0.4204,-0.0146,1.1221,1.7023,0.7939,0.943,0,DISABLED,4
15.539,39.75,38.73,1013.24,0.000000,0.000000,0.00,0,2,-0.8442,0.4263,-0.0122,1.0916,1.4275,0.9771,0.946,0,DISABLED,4
15.599,39.75,38.73,1013.24,0.000000,0.000000,0.00,0,2,-0.8457,0.4209,-0.0173,1.1679,1.4733,0.6489,0.945,0,DISABLED,4
15.682,39.73,38.65,1013.21,0.000000,0.000000,0.00,0,2,-0.8501,0.4219,-0.0090,1.3817,1.5344,0.9084,0.949,0,DISABLED,4
15.736,39.75,38.59,1013.27,0.000000,0.000000,0.00,0,2,-0.8577,0.4280,-0.0168,1.0534,1.5115,0.6565,0.959,0,DISABLED,4
15.792,39.75,38.59,1013.27,0.000000,0.000000,0.00,0,2,-0.8538,0.4265,-0.0102,1.0076,1.6489,0.7176,0.954,0,DISABLED,4
15.852,39.72,38.65,1013.23,0.000000,0.000000,0.00,0,2,-0.8464,0.4189,-0.0151,1.1069,1.5649,0.8092,0.945,0,DISABLED,4
15.942,39.73,38.61,1013.29,0.000000,0.000000,0.00,0,2,-0.8530,0.4207,-0.0161,1.1374,1.3817,0.7023,0.951,0,DISABLED,4
15.995,39.73,38.61,1013.24,0.000000,0.000000,0.00,0,2,-0.8469,0.4236,-0.0124,1.1985,1.5954,0.6794,0.947,0,DISABLED,4
16.078,39.72,38.61,1013.24,0.000000,0.000000,0.00,0,2,-0.8516,0.4180,-0.0141,1.2519,1.6870,0.8321,0.949,0,DISABLED,4
16.132,39.72,38.60,1013.26,0.000000,0.000000,0.00,0,2,-0.8479,0.4165,-0.0161,1.0153,1.5496,0.8015,0.945,0,DISABLED,4
16.215,39.72,38.58,1013.24,0.000000,0.000000,0.00,0,2,-0.8508,0.4258,-0.0144,1.0305,1.8015,0.7405,0.952,0,DISABLED,4
16.296,39.70,38.58,1013.24,0.000000,0.000000,0.00,0,2,-0.8560,0.4224,-0.0156,0.9924,1.5725,0.8015,0.955,0,DISABLED,4
16.351,39.70,38.68,1013.27,0.000000,0.000000,0.00,0,2,-0.8540,0.4236,-0.0173,0.9695,1.8702,0.5954,0.953,0,DISABLED,4
16.439,39.68,38.64,1013.20,0.000000,0.000000,0.00,0,2,-0.8496,0.4209,-0.0131,0.9466,1.7252,0.5725,0.948,0,DISABLED,4
16.494,39.68,38.64,1013.18,0.000000,0.000000,0.00,0,2,-0.8435,0.4224,-0.0166,1.0840,1.6565,0.7481,0.943,0,DISABLED,4
16.576,39.70,38.62,1013.22,0.000000,0.000000,0.00,0,2,-0.8403,0.4302,-0.0158,1.1298,1.6489,0.7099,0.944,0,DISABLED,4
16.699,39.74,38.66,1013.27,0.000000,0.000000,0.00,0,2,-0.8521,0.4216,-0.0122,1.1679,1.4427,0.7252,0.951,0,DISABLED,4
16.802,39.75,38.68,1013.24,0.000000,0.000000,0.00,0,2,-0.8435,0.4241,-0.0124,1.2366,1.6565,0.7328,0.944,0,DISABLED,4
16.953,39.78,38.59,1013.26,0.000000,0.000000,0.00,0,2,-0.8538,0.4263,-0.0161,1.0763,1.5420,0.7252,0.954,0,DISABLED,4
17.007,39.78,38.53,1013.28,0.000000,0.000000,0.00,0,2,-0.8501,0.4243,-0.0161,1.1908,1.5649,0.7328,0.950,0,DISABLED,4
17.509,39.73,38.62,1013.28,0.000000,0.000000,0.00,0,2,-0.8401,0.4265,-0.0097,1.0916,1.7557,0.7634,0.942,0,DISABLED,4
17.611,39.69,38.63,1013.21,0.000000,0.000000,0.00,0,2,-0.8540,0.4258,-0.0144,1.2748,1.5496,0.7176,0.954,0,DISABLED,4
17.735,39.68,38.63,1013.20,0.000000,0.000000,0.00,0,2,-0.8477,0.4253,-0.0122,1.2061,1.5725,0.8626,0.948,0,DISABLED,4
17.831,39.70,38.62,1013.24,0.000000,0.000000,0.00,0,2,-0.8545,0.4209,-0.0127,1.0840,1.4885,0.6107,0.953,0,DISABLED,4
17.885,39.70,38.62,1013.24,0.000000,0.000000,0.00,0,2,-0.8596,0.4170,-0.0119,0.9771,1.7252,0.7252,0.955,0,DISABLED,4
17.975,39.68,38.70,1013.24,0.000000,0.000000,0.00,0,2,-0.8564,0.4219,-0.0107,1.1221,1.4733,0.8168,0.955,0,DISABLED,4
18.126,39.66,38.77,1013.25,0.000000,0.000000,0.00,0,2,-0.8499,0.4211,-0.0168,0.9771,1.6183,0.7099,0.949,0,DISABLED,5
18.183,39.66,38.77,1013.25,0.000000,0.000000,0.00,0,2,-0.8525,0.4219,-0.0148,1.0687,1.5878,0.6794,0.951,0,DISABLED,5
18.242,39.65,38.93,1013.23,0.000000,0.000000,0.00,0,2,-0.8486,0.4229,-0.0141,0.9695,1.5878,0.8931,0.948,0,DISABLED,5
18.299,39.64,38.96,1013.20,0.000000,0.000000,0.00,0,2,-0.8489,0.4209,-0.0117,0.9771,1.2824,0.7710,0.948,0,DISABLED,5
18.359,39.64,38.96,1013.20,0.000000,0.000000,0.00,0,2,-0.8501,0.4226,-0.0131,1.0763,1.7405,0.7099,0.949,0,DISABLED,5
18.418,39.65,39.04,1013.22,0.000000,0.000000,0.00,0,2,-0.8503,0.4224,-0.0161,0.9008,1.5267,0.8779,0.950,0,DISABLED,5
18.478,39.65,39.04,1013.22,0.000000,0.000000,0.00,0,2,-0.8491,0.4238,-0.0085,1.0000,1.4427,0.8702,0.949,0,DISABLED,5
18.537,39.66,39.13,1013.25,0.000000,0.000000,0.00,0,2,-0.8542,0.4241,-0.0166,1.3893,1.5420,0.5878,0.954,0,DISABLED,5
18.597,39.67,39.25,1013.24,0.000000,0.000000,0.00,0,2,-0.8430,0.4270,-0.0127,1.1908,1.5038,0.7099,0.945,0,DISABLED,5
18.703,39.68,39.32,1013.20,0.000000,0.000000,0.00,0,2,-0.8474,0.4209,-0.0119,1.0534,1.6718,0.5649,0.946,0,DISABLED,5
18.791,39.70,39.36,1013.20,0.000000,0.000000,0.00,0,2,-0.8503,0.4236,-0.0131,1.1527,1.4427,0.5725,0.950,0,DISABLED,5
18.901,39.69,39.44,1013.20,0.000000,0.000000,0.00,0,2,-0.8491,0.4221,-0.0100,1.0076,1.5725,0.6641,0.948,0,DISABLED,5
19.026,39.71,39.41,1013.21,0.000000,0.000000,0.00,0,2,-0.8469,0.4202,-0.0170,1.1145,1.5802,0.6718,0.946,0,DISABLED,5
