Time_s,Temperature_C,Humidity_%,Pressure_hPa,Lat,Lng,Alt_m,Fix,Sats,AccelX_g,AccelY_g,AccelZ_g,GyroX_deg_s,GyroY_deg_s,GyroZ_deg_s,TotalAccel,FlightStarted,ParachuteState,VideoSegment
8.313,28.51,83.13,1013.80,0.000000,0.000000,0.00,0,0,-0.8254,0.4194,-0.0173,1.4198,1.5878,-0.0229,0.926,0,DISABLED,1
8.401,28.51,83.12,1013.74,0.000000,0.000000,0.00,0,0,-0.8291,0.4155,-0.0210,1.4885,1.6794,0.3435,0.928,0,DISABLED,1
8.489,28.48,83.12,1013.74,0.000000,0.000000,0.00,0,0,-0.8232,0.4224,-0.0231,1.4046,1.5038,0.3740,0.926,0,DISABLED,1
8.573,28.49,83.11,1013.78,0.000000,0.000000,0.00,0,0,-0.8225,0.4194,-0.0173,1.4351,1.5496,0.1603,0.923,0,DISABLED,2
8.629,28.50,83.10,1013.77,0.000000,0.000000,0.00,0,0,-0.8252,0.4194,-0.0200,1.3893,1.7252,0.3740,0.926,0,DISABLED,2
8.686,28.50,83.10,1013.77,0.000000,0.000000,0.00,0,0,-0.8181,0.4248,-0.0234,1.3588,1.6718,0.3130,0.922,0,DISABLED,2
8.746,28.48,83.09,1013.71,0.000000,0.000000,0.00,0,0,-0.8201,0.4263,-0.0173,1.3664,1.4962,0.1450,0.924,0,DISABLED,2
8.805,28.49,83.12,1013.73,0.000000,0.000000,0.00,0,0,-0.8242,0.4226,-0.0197,1.4351,1.9389,0.2672,0.926,0,DISABLED,2
8.865,28.49,83.12,1013.73,0.000000,0.000000,0.00,0,0,-0.8267,0.4204,-0.0197,1.3817,1.6718,0.4427,0.928,0,DISABLED,2
8.922,28.49,83.08,1013.77,0.000000,0.000000,0.00,0,0,-0.8242,0.4187,-0.0210,1.4275,1.5191,0.3740,0.925,0,DISABLED,2
8.982,28.49,83.08,1013.77,0.000000,0.000000,0.00,0,0,-0.8196,0.4214,-0.0124,1.4427,1.6260,0.2137,0.922,0,DISABLED,2
9.041,28.50,83.12,1013.77,0.000000,0.000000,0.00,0,0,-0.8242,0.4202,-0.0214,1.5649,1.6718,0.6031,0.925,0,DISABLED,2
9.124,28.50,83.12,1013.77,0.000000,0.000000,0.00,0,0,-0.8242,0.4265,-0.0212,1.3969,1.5344,0.2290,0.928,0,DISABLED,2
9.178,28.50,83.12,1013.77,0.000000,0.000000,0.00,0,0,-0.8257,0.4243,-0.0188,1.4275,1.5115,0.2214,0.929,0,DISABLED,2
9.233,28.50,83.13,1013.76,0.000000,0.000000,0.00,0,0,-0.8254,0.4192,-0.0180,1.3664,1.6107,0.3053,0.926,0,DISABLED,2
9.291,28.49,83.13,1013.72,0.000000,0.000000,0.00,0,0,-0.8311,0.4226,-0.0212,1.4275,1.5649,0.3817,0.933,0,DISABLED,2
9.349,28.49,83.13,1013.72,0.000000,0.000000,0.00,0,0,-0.8293,0.4231,-0.0210,1.2290,1.5191,0.1374,0.931,0,DISABLED,2
9.410,28.50,83.11,1013.75,0.000000,0.000000,0.00,0,0,-0.8181,0.4204,-0.0212,1.2290,1.5802,0.3206,0.920,0,DISABLED,2
9.468,28.50,83.11,1013.75,0.000000,0.000000,0.00,0,0,-0.8350,0.4253,-0.0205,1.3740,1.5649,0.5802,0.937,0,DISABLED,2
9.550,28.50,83.15,1013.74,0.000000,0.000000,0.00,0,0,-0.8296,0.4192,-0.0173,1.5420,1.3664,0.5344,0.930,0,DISABLED,2
9.631,28.51,83.11,1013.78,0.000000,0.000000,0.00,0,0,-0.8250,0.4233,-0.0210,1.5115,1.4733,0.1603,0.927,0,DISABLED,2
9.686,28.51,83.13,1013.77,0.000000,0.000000,0.00,0,0,-0.8259,0.4233,-0.0192,1.3664,1.4656,0.4122,0.928,0,DISABLED,2
9.782,28.48,83.13,1013.73,0.000000,0.000000,0.00,0,0,-0.8271,0.4197,-0.0227,1.4198,1.5802,0.3511,0.928,0,DISABLED,2
9.837,28.48,83.13,1013.73,0.000000,0.000000,0.00,0,0,-0.8220,0.4172,-0.0212,1.5267,1.6107,0.3740,0.922,0,DISABLED,2
9.897,28.49,83.14,1013.73,0.000000,0.000000,0.00,0,0,-0.8298,0.4272,-0.0166,1.4351,1.6412,0.3053,0.934,0,DISABLED,2
9.955,28.49,83.14,1013.73,0.000000,0.000000,0.00,0,0,-0.8237,0.4258,-0.0134,1.3435,1.5649,0.5267,0.927,0,DISABLED,2
10.015,28.50,83.13,1013.72,0.000000,0.000000,0.00,0,0,-0.8237,0.4180,-0.0205,1.4962,1.5954,0.2137,0.924,0,DISABLED,2
10.073,28.51,83.11,1013.76,0.000000,0.000000,0.00,0,0,-0.8269,0.4265,-0.0173,1.4046,1.5038,0.2977,0.931,0,DISABLED,2
10.155,28.51,83.11,1013.76,0.000000,0.000000,0.00,0,0,-0.8271,0.4231,-0.0195,1.3740,1.4733,0.2137,0.929,0,DISABLED,2
10.244,28.52,83.13,1013.77,0.000000,0.000000,0.00,0,0,-0.8262,0.4194,-0.0178,1.3817,1.6489,0.2824,0.927,0,DISABLED,2
10.298,28.51,83.13,1013.75,0.000000,0.000000,0.00,0,0,-0.8181,0.4250,-0.0163,1.5802,1.7023,0.1374,0.922,0,DISABLED,2
10.379,28.49,83.13,1013.72,0.000000,0.000000,0.00,0,0,-0.8230,0.4150,-0.0183,1.4504,1.5573,0.4122,0.922,0,DISABLED,2
10.434,28.49,83.13,1013.72,0.000000,0.000000,0.00,0,0,-0.8372,0.4260,-0.0153,1.3282,1.7252,0.1908,0.939,0,DISABLED,2
10.496,28.51,83.13,1013.76,0.000000,0.000000,0.00,0,0,-0.8296,0.4202,-0.0175,1.3511,1.5496,0.1145,0.930,0,DISABLED,2
10.554,28.50,83.12,1013.72,0.000000,0.000000,0.00,0,0,-0.8218,0.4211,-0.0178,1.2595,1.4122,0.1527,0.924,0,DISABLED,2
10.674,28.50,83.14,1013.74,0.000000,0.000000,0.00,0,0,-0.8291,0.4221,-0.0173,1.5344,1.6336,0.2977,0.931,0,DISABLED,2
10.728,28.50,83.13,1013.74,0.000000,0.000000,0.00,0,0,-0.8259,0.4231,-0.0153,1.3893,1.5954,0.3511,0.928,0,DISABLED,2
10.811,28.50,83.13,1013.74,0.000000,0.000000,0.00,0,0,-0.8259,0.4236,-0.0175,1.5191,1.4504,0.6031,0.928,0,DISABLED,2
10.865,28.52,83.14,1013.77,0.000000,0.000000,0.00,0,0,-0.8269,0.4189,-0.0214,1.3740,1.5038,0.3664,0.927,0,DISABLED,2
10.975,28.49,83.12,1013.76,0.000000,0.000000,0.00,0,0,-0.8301,0.4199,-0.0166,1.3969,1.6870,0.1374,0.930,0,DISABLED,2
11.125,28.51,83.13,1013.76,0.000000,0.000000,0.00,0,0,-0.8301,0.4204,-0.0136,1.3282,1.5878,0.4046,0.931,0,DISABLED,2
11.180,28.52,83.13,1013.79,0.000000,0.000000,0.00,0,0,-0.8245,0.4192,-0.0197,1.2366,1.4046,0.3435,0.925,0,DISABLED,2
11.239,28.50,83.14,1013.74,0.000000,0.000000,0.00,0,0,-0.8271,0.4209,-0.0178,1.3740,1.6794,0.4198,0.928,0,DISABLED,2
11.331,28.50,83.14,1013.74,0.000000,0.000000,0.00,0,0,-0.8223,0.4219,-0.0205,1.3511,1.5420,0.4275,0.924,0,DISABLED,2
11.385,28.50,83.12,1013.73,0.000000,0.000000,0.00,0,0,-0.8210,0.4233,-0.0188,1.3969,1.6336,0.3969,0.924,0,DISABLED,2
11.468,28.49,83.13,1013.73,0.000000,0.000000,0.00,0,0,-0.8279,0.4231,-0.0183,1.4351,1.6107,0.2672,0.930,0,DISABLED,2
11.522,28.49,83.13,1013.73,0.000000,0.000000,0.00,0,0,-0.8301,0.4202,-0.0202,1.4580,1.6870,0.2519,0.931,0,DISABLED,2
11.636,28.50,83.13,1013.74,0.000000,0.000000,0.00,0,0,-0.8274,0.4216,-0.0197,1.4046,1.5573,0.4351,0.929,0,DISABLED,3
11.686,28.50,83.13,1013.74,0.000000,0.000000,0.00,0,0,-0.8215,0.4209,-0.0195,1.2519,1.7939,0.2595,0.923,0,DISABLED,3
11.745,28.49,83.13,1013.75,0.000000,0.000000,0.00,0,0,-0.8247,0.4233,-0.0173,1.3435,1.6107,0.2901,0.927,0,DISABLED,3
12.367,28.52,83.13,1013.76,0.000000,0.000000,0.00,0,0,-0.8264,0.4165,-0.0224,1.5573,1.5878,0.3053,0.926,0,DISABLED,3
12.421,28.52,83.13,1013.78,0.000000,0.000000,0.00,0,0,-0.8225,0.4214,-0.0139,1.4122,1.5878,0.2443,0.924,0,DISABLED,3
12.542,28.49,83.14,1013.75,0.000000,0.000000,0.00,0,0,-0.8218,0.4155,-0.0195,1.3969,1.5496,0.2901,0.921,0,DISABLED,3
12.645,28.52,83.14,1013.75,0.000000,0.000000,0.00,0,0,-0.8262,0.4187,-0.0202,1.5573,1.5573,0.4275,0.926,0,DISABLED,3
12.755,28.52,83.13,1013.74,0.000000,0.000000,0.00,0,0,-0.8320,0.4241,-0.0178,1.3893,1.6336,0.4198,0.934,0,DISABLED,3
12.850,28.52,83.15,1013.76,0.000000,0.000000,0.00,0,0,-0.8215,0.4209,-0.0192,1.4198,1.4580,0.1908,0.923,0,DISABLED,3
12.904,28.52,83.12,1013.76,0.000000,0.000000,0.00,0,0,-0.8306,0.4199,-0.0102,1.5191,1.7405,0.5725,0.931,0,DISABLED,3
12.966,28.52,83.12,1013.76,0.000000,0.000000,0.00,0,0,-0.8240,0.4175,-0.0231,1.4580,1.7939,0.2290,0.924,0,DISABLED,3
13.025,28.50,83.15,1013.70,0.000000,0.000000,0.00,0,0,-0.8335,0.4216,-0.0190,1.4427,1.6718,0.2443,0.934,0,DISABLED,3
13.130,28.51,83.14,1013.74,0.000000,0.000000,0.00,0,0,-0.8259,0.4224,-0.0168,1.5191,1.5802,0.2443,0.928,0,DISABLED,3
13.254,28.52,83.11,1013.76,0.000000,0.000000,0.00,0,0,-0.8206,0.4226,-0.0166,1.3359,1.7863,0.1221,0.923,0,DISABLED,3
13.349,28.52,83.13,1013.75,0.000000,0.000000,0.00,0,0,-0.8203,0.4260,-0.0151,1.4046,1.5344,0.2443,0.924,0,DISABLED,3
13.430,28.53,83.14,1013.74,0.000000,0.000000,0.00,0,0,-0.8284,0.4241,-0.0166,1.5038,1.5420,0.4275,0.931,0,DISABLED,3
13.511,28.53,83.14,1013.75,0.000000,0.000000,0.00,0,0,-0.8179,0.4153,-0.0134,1.2824,1.6260,0.4656,0.917,0,DISABLED,3
13.635,28.51,83.13,1013.79,0.000000,0.000000,0.00,0,0,-0.8257,0.4204,-0.0231,1.3511,1.6336,0.2824,0.927,0,DISABLED,3
13.717,28.53,83.13,1013.79,0.000000,0.000000,0.00,0,0,-0.8240,0.4177,-0.0200,1.5038,1.5878,0.5267,0.924,0,DISABLED,3
13.812,28.51,83.13,1013.75,0.000000,0.000000,0.00,0,0,-0.8303,0.4189,-0.0205,1.3893,1.6718,0.3893,0.930,0,DISABLED,3
13.867,28.51,83.13,1013.75,0.000000,0.000000,0.00,0,0,-0.8223,0.4202,-0.0236,1.6183,1.6336,0.4351,0.924,0,DISABLED,3
13.963,28.53,83.12,1013.78,0.000000,0.000000,0.00,0,0,-0.8193,0.4216,-0.0136,1.5420,1.6641,0.2366,0.922,0,DISABLED,3
14.018,28.52,83.12,1013.76,0.000000,0.000000,0.00,0,0,-0.8213,0.4204,-0.0161,1.4198,1.6641,0.2977,0.923,0,DISABLED,3
14.080,28.51,83.11,1013.73,0.000000,0.000000,0.00,0,0,-0.8276,0.4192,-0.0195,1.3435,1.6718,0.2748,0.928,0,DISABLED,3
14.138,28.51,83.11,1013.73,0.000000,0.000000,0.00,0,0,-0.8223,0.4226,-0.0168,1.4809,1.6107,0.3511,0.925,0,DISABLED,3
14.196,28.52,83.12,1013.73,0.000000,0.000000,0.00,0,0,-0.8245,0.4226,-0.0192,1.3282,1.5802,0.0992,0.927,0,DISABLED,3
14.257,28.52,83.12,1013.73,0.000000,0.000000,0.00,0,0,-0.8242,0.4197,-0.0195,1.2595,1.5267,0.4198,0.925,0,DISABLED,3
14.315,28.52,83.14,1013.72,0.000000,0.000000,0.00,0,0,-0.8276,0.4238,-0.0163,1.2595,1.5725,0.2519,0.930,0,DISABLED,3
14.422,28.52,83.10,1013.71,0.000000,0.000000,0.00,0,0,-0.8247,0.4226,-0.0227,1.2824,1.5725,0.2443,0.927,0,DISABLED,3
14.476,28.54,83.12,1013.74,0.000000,0.000000,0.00,0,0,-0.8230,0.4189,-0.0205,1.5038,1.6641,0.2061,0.924,0,DISABLED,3
14.572,28.51,83.13,1013.69,0.000000,0.000000,0.00,0,0,-0.8201,0.4219,-0.0139,1.4122,1.5954,0.4275,0.922,0,DISABLED,3
14.627,28.51,83.13,1013.69,0.000000,0.000000,0.00,0,0,-0.8181,0.4246,-0.0195,1.2061,1.5496,0.3817,0.922,0,DISABLED,3
14.686,28.52,83.14,1013.73,0.000000,0.000000,0.00,0,0,-0.8157,0.4182,-0.0195,1.4046,1.7557,0.2061,0.917,0,DISABLED,4
14.746,28.52,83.14,1013.73,0.000000,0.000000,0.00,0,0,-0.8262,0.4258,-0.0183,1.6641,1.6794,0.5191,0.930,0,DISABLED,4
14.805,28.52,83.10,1013.71,0.000000,0.000000,0.00,0,0,-0.8313,0.4233,-0.0148,1.3740,1.4351,0.3130,0.933,0,DISABLED,4
14.865,28.53,83.14,1013.73,0.000000,0.000000,0.00,0,0,-0.8232,0.4192,-0.0210,1.4427,1.7939,0.4122,0.924,0,DISABLED,4
14.925,28.53,83.14,1013.73,0.000000,0.000000,0.00,0,0,-0.8274,0.4185,-0.0190,1.6031,1.6260,0.3893,0.927,0,DISABLED,4
14.984,28.52,83.14,1013.70,0.000000,0.000000,0.00,0,0,-0.8269,0.4253,-0.0195,1.3588,1.4962,0.4351,0.930,0,DISABLED,4
15.044,28.52,83.14,1013.71,0.000000,0.000000,0.00,0,0,-0.8247,0.4170,-0.0207,1.2519,1.5191,0.2901,0.924,0,DISABLED,4
15.103,28.53,83.13,1013.73,0.000000,0.000000,0.00,0,0,-0.8188,0.4246,-0.0183,1.5191,1.2366,0.2519,0.923,0,DISABLED,4
15.162,28.52,83.10,1013.73,0.000000,0.000000,0.00,0,0,-0.8198,0.4209,-0.0144,1.6947,1.8015,0.2214,0.922,0,DISABLED,4
15.222,28.52,83.10,1013.73,0.000000,0.000000,0.00,0,0,-0.8247,0.4160,-0.0158,1.4504,1.6336,0.3282,0.924,0,DISABLED,4
15.280,28.52,83.10,1013.73,0.000000,0.000000,0.00,0,0,-0.8225,0.4187,-0.0192,1.2366,1.6412,0.4733,0.923,0,DISABLED,4
15.373,28.53,83.11,1013.74,0.000000,0.000000,0.00,0,0,-0.8215,0.4280,-0.0175,1.4351,1.6107,0.2748,0.926,0,DISABLED,4
15.427,28.53,83.11,1013.74,0.000000,0.000000,0.00,0,0,-0.8210,0.4187,-0.0207,1.6107,1.6260,0.3053,0.922,0,DISABLED,4
15.490,28.54,83.15,1013.75,0.000000,0.000000,0.00,0,0,-0.8230,0.4216,-0.0258,1.4427,1.3969,0.2214,0.925,0,DISABLED,4
15.595,28.52,83.10,1013.73,0.000000,0.000000,0.00,0,0,-0.8242,0.4160,-0.0183,1.4046,1.4198,0.2748,0.923,0,DISABLED,4
15.691,28.54,83.09,1013.74,0.000000,0.000000,0.00,0,0,-0.8225,0.4250,-0.0192,1.5267,1.5420,0.2443,0.926,0,DISABLED,4
15.815,28.54,83.10,1013.73,0.000000,0.000000,0.00,0,0,-0.8315,0.4282,-0.0197,1.3435,1.5420,0.3282,0.936,0,DISABLED,4
15.897,28.53,83.10,1013.73,0.000000,0.000000,0.00,0,0,-0.8308,0.4167,-0.0166,1.5420,1.7634,0.3511,0.930,0,DISABLED,4
15.951,28.54,83.11,1013.78,0.000000,0.000000,0.00,0,0,-0.8228,0.4143,-0.0122,1.4122,1.6641,0.3588,0.921,0,DISABLED,4
16.060,28.51,83.10,1013.72,0.000000,0.000000,0.00,0,0,-0.8301,0.4238,-0.0214,1.4198,1.6260,0.5420,0.932,0,DISABLED,4
16.170,28.54,83.11,1013.77,0.000000,0.000000,0.00,0,0,-0.8201,0.4175,-0.0163,1.4962,1.8626,0.1603,0.920,0,DISABLED,4
16.528,28.53,83.10,1013.77,0.000000,0.000000,0.00,0,0,-0.8198,0.4172,-0.0178,1.4427,1.6336,0.4427,0.920,0,DISABLED,4
16.651,28.51,83.10,1013.74,0.000000,0.000000,0.00,0,0,-0.8289,0.4209,-0.0178,1.2595,1.4809,0.3588,0.930,0,DISABLED,4
16.801,28.54,83.10,1013.76,0.000000,0.000000,0.00,0,0,-0.8201,0.4219,-0.0200,1.5878,1.6641,0.3969,0.922,0,DISABLED,4
16.883,28.53,83.08,1013.75,0.000000,0.000000,0.00,0,0,-0.8225,0.4199,-0.0119,1.6336,1.5115,0.2214,0.924,0,DISABLED,4
16.937,28.53,83.12,1013.77,0.000000,0.000000,0.00,0,0,-0.8335,0.4231,-0.0173,1.5344,1.6336,0.1603,0.935,0,DISABLED,4
16.999,28.53,83.10,1013.73,0.000000,0.000000,0.00,0,0,-0.8181,0.4199,-0.0173,1.4046,1.7176,0.1069,0.920,0,DISABLED,4
17.081,28.51,83.10,1013.73,0.000000,0.000000,0.00,0,0,-0.8296,0.4199,-0.0161,1.3053,1.6183,0.2748,0.930,0,DISABLED,4
17.198,28.52,83.10,1013.74,0.000000,0.000000,0.00,0,0,-0.8303,0.4277,-0.0161,1.6183,1.6260,0.4046,0.934,0,DISABLED,4
17.280,28.52,83.10,1013.74,0.000000,0.000000,0.00,0,0,-0.8271,0.4165,-0.0224,1.4275,1.5954,0.1221,0.926,0,DISABLED,4
17.389,28.52,83.09,1013.72,0.000000,0.000000,0.00,0,0,-0.8198,0.4219,-0.0222,1.4275,1.4885,0.3206,0.922,0,DISABLED,4
17.491,28.52,83.10,1013.75,0.000000,0.000000,0.00,0,0,-0.8350,0.4158,-0.0197,1.2519,1.6489,0.3817,0.933,0,DISABLED,4
17.579,28.52,83.10,1013.75,0.000000,0.000000,0.00,0,0,-0.8230,0.4226,-0.0168,1.2977,1.5496,0.2214,0.925,0,DISABLED,4
17.634,28.52,83.09,1013.72,0.000000,0.000000,0.00,0,0,-0.8257,0.4243,-0.0175,1.5344,1.3817,0.4656,0.928,0,DISABLED,4
17.695,28.51,83.12,1013.71,0.000000,0.000000,0.00,0,0,-0.8223,0.4185,-0.0205,1.2214,1.4962,0.2137,0.923,0,DISABLED,5
17.754,28.51,83.12,1013.71,0.000000,0.000000,0.00,0,0,-0.8269,0.4216,-0.0156,1.3893,1.7023,0.1756,0.928,0,DISABLED,5
17.814,28.52,83.09,1013.73,0.000000,0.000000,0.00,0,0,-0.8298,0.4187,-0.0173,1.5954,1.4046,0.3206,0.930,0,DISABLED,5
17.874,28.52,83.09,1013.73,0.000000,0.000000,0.00,0,0,-0.8254,0.4233,-0.0175,1.3817,1.4275,0.3664,0.928,0,DISABLED,5
17.933,28.53,83.10,1013.74,0.000000,0.000000,0.00,0,0,-0.8291,0.4167,-0.0161,1.3740,1.5344,0.2519,0.928,0,DISABLED,5
17.993,28.53,83.08,1013.73,0.000000,0.000000,0.00,0,0,-0.8240,0.4180,-0.0153,1.3511,1.3359,0.1679,0.924,0,DISABLED,5
