Time_s,Temperature_C,Humidity_%,Pressure_hPa,Lat,Lng,Alt_m,Fix,Sats,AccelX_g,AccelY_g,AccelZ_g,GyroX_deg_s,GyroY_deg_s,GyroZ_deg_s,TotalAccel,FlightStarted,ParachuteState,VideoSegment
36.952,29.14,67.75,1009.90,0.000000,0.000000,0.00,0,1,0.9502,-0.1843,0.5771,2.1527,1.4427,-0.3588,1.127,0,DISABLED,11
37.012,29.14,67.75,1009.90,0.000000,0.000000,0.00,0,1,0.9470,-0.1833,0.5808,2.5420,1.2748,-0.5420,1.126,0,DISABLED,11
37.071,29.16,67.72,1009.90,0.000000,0.000000,0.00,0,1,0.9397,-0.1831,0.5811,2.6565,1.2137,-0.5878,1.120,0,DISABLED,11
37.131,29.16,67.72,1009.90,0.000000,0.000000,0.00,0,1,0.9363,-0.1782,0.5833,1.8855,1.6031,-0.1756,1.117,0,DISABLED,11
37.190,29.16,67.73,1009.92,0.000000,0.000000,0.00,0,1,0.9429,-0.1792,0.5791,1.2061,1.6489,0.3359,1.121,0,DISABLED,11
37.249,29.16,67.72,1009.88,0.000000,0.000000,0.00,0,1,0.9495,-0.1775,0.5781,1.0000,1.5344,0.3664,1.126,0,DISABLED,11
37.370,29.16,67.72,1009.88,0.000000,0.000000,0.00,0,1,0.9417,-0.1748,0.5740,1.4275,1.4046,-0.1603,1.117,0,DISABLED,11
37.425,29.16,67.72,1009.88,0.000000,0.000000,0.00,0,1,0.9417,-0.1792,0.5779,2.2443,1.2672,-0.7557,1.119,0,DISABLED,11
37.487,29.18,67.74,1009.93,0.000000,0.000000,0.00,0,1,0.9465,-0.1787,0.5796,2.3282,1.2290,-0.4885,1.124,0,DISABLED,11
37.545,29.16,67.70,1009.92,0.000000,0.000000,0.00,0,1,0.9492,-0.1750,0.5769,2.0992,1.1832,-0.4275,1.124,0,DISABLED,11
37.606,29.16,67.70,1009.92,0.000000,0.000000,0.00,0,1,0.9470,-0.1816,0.5747,1.3282,1.7176,0.2824,1.123,0,DISABLED,11
37.664,29.17,67.69,1009.91,0.000000,0.000000,0.00,0,1,0.9390,-0.1775,0.5747,0.6870,1.6794,0.7557,1.115,0,DISABLED,11
37.724,29.17,67.73,1009.92,0.000000,0.000000,0.00,0,1,0.9468,-0.1816,0.5745,0.4046,1.8015,0.8244,1.122,0,DISABLED,11
37.782,29.17,67.73,1009.92,0.000000,0.000000,0.00,0,1,0.9443,-0.1785,0.5818,0.4733,1.8244,1.0153,1.123,0,DISABLED,11
37.840,29.16,67.71,1009.88,0.000000,0.000000,0.00,0,1,0.9346,-0.1768,0.5728,0.5191,1.6718,1.0305,1.110,0,DISABLED,11
37.932,29.17,67.70,1009.88,0.000000,0.000000,0.00,0,1,0.9431,-0.1831,0.5845,0.1832,1.7328,1.2137,1.125,0,DISABLED,11
38.035,29.17,67.69,1009.90,0.000000,0.000000,0.00,0,1,0.9500,-0.1890,0.5833,1.5573,1.5496,0.3664,1.131,0,DISABLED,11
38.117,29.17,67.68,1009.92,0.000000,0.000000,0.00,0,1,0.9500,-0.1760,0.5803,1.5802,1.5802,-0.0839,1.127,0,DISABLED,11
38.171,29.17,67.68,1009.92,0.000000,0.000000,0.00,0,1,0.9417,-0.1794,0.5842,1.9847,1.2748,-0.3359,1.123,0,DISABLED,11
38.233,29.16,67.69,1009.90,0.000000,0.000000,0.00,0,1,0.9490,-0.1851,0.5830,2.1374,1.3053,-0.5267,1.129,0,DISABLED,11
38.291,29.16,67.69,1009.90,0.000000,0.000000,0.00,0,1,0.9370,-0.1794,0.5808,1.8168,1.2977,-0.3664,1.117,0,DISABLED,11
38.351,29.17,67.67,1009.92,0.000000,0.000000,0.00,0,1,0.9329,-0.1799,0.5803,1.8244,1.2519,0.0687,1.113,0,DISABLED,11
38.411,29.18,67.69,1009.89,0.000000,0.000000,0.00,0,1,0.9478,-0.1794,0.5779,1.8473,1.4351,-0.0763,1.124,0,DISABLED,11
38.500,29.18,67.69,1009.89,0.000000,0.000000,0.00,0,1,0.9419,-0.1772,0.5808,1.0076,1.5038,0.3893,1.121,0,DISABLED,11
38.554,29.18,67.71,1009.90,0.000000,0.000000,0.00,0,1,0.9365,-0.1777,0.5784,0.6718,1.6641,0.7710,1.115,0,DISABLED,11
38.644,29.16,67.68,1009.88,0.000000,0.000000,0.00,0,1,0.9470,-0.1768,0.5835,0.6489,1.8244,1.3664,1.126,0,DISABLED,11
38.739,29.19,67.70,1009.91,0.000000,0.000000,0.00,0,1,0.9482,-0.1748,0.5698,1.2977,1.5573,0.2519,1.120,0,DISABLED,11
38.842,29.19,67.71,1009.90,0.000000,0.000000,0.00,0,1,0.9492,-0.1780,0.5833,1.3282,1.5878,0.3893,1.128,0,DISABLED,11
38.923,29.20,67.70,1009.92,0.000000,0.000000,0.00,0,1,0.9451,-0.1787,0.5820,1.3359,1.8473,0.3435,1.124,0,DISABLED,11
38.978,29.20,67.70,1009.92,0.000000,0.000000,0.00,0,1,0.9355,-0.1802,0.5752,1.5038,1.5191,0.2748,1.113,0,DISABLED,11
39.038,29.18,67.68,1009.91,0.000000,0.000000,0.00,0,1,0.9460,-0.1790,0.5762,1.8473,1.3969,-0.3740,1.122,0,DISABLED,11
39.098,29.17,67.70,1009.86,0.000000,0.000000,0.00,0,1,0.9475,-0.1748,0.5803,1.9695,1.2290,-0.1298,1.125,0,DISABLED,11
39.182,29.17,67.70,1009.86,0.000000,0.000000,0.00,0,1,0.9473,-0.1843,0.5808,1.6870,1.5802,0.0610,1.126,0,DISABLED,11
39.269,29.20,67.69,1009.92,0.000000,0.000000,0.00,0,1,0.9487,-0.1824,0.5867,0.9618,1.5344,0.6412,1.130,0,DISABLED,11
39.324,29.20,67.70,1009.93,0.000000,0.000000,0.00,0,1,0.9451,-0.1853,0.5789,1.0382,1.7557,0.4809,1.124,0,DISABLED,11
39.383,29.20,67.67,1009.88,0.000000,0.000000,0.00,0,1,0.9500,-0.1753,0.5715,1.3664,1.5038,0.2366,1.122,0,DISABLED,11
39.444,29.18,67.66,1009.88,0.000000,0.000000,0.00,0,1,0.9421,-0.1829,0.5806,1.5649,1.4656,0.0687,1.122,0,DISABLED,11
39.502,29.19,67.71,1009.90,0.000000,0.000000,0.00,0,1,0.9495,-0.1733,0.5825,1.3359,1.5573,0.0610,1.127,0,DISABLED,11
39.560,29.19,67.71,1009.90,0.000000,0.000000,0.00,0,1,0.9399,-0.1831,0.5803,0.7023,1.7939,0.9695,1.120,0,DISABLED,11
39.620,29.19,67.68,1009.90,0.000000,0.000000,0.00,0,1,0.9500,-0.1733,0.5781,0.2595,1.9084,1.3588,1.125,0,DISABLED,11
39.678,29.19,67.69,1009.91,0.000000,0.000000,0.00,0,1,0.9414,-0.1790,0.5750,0.1603,1.7023,1.0305,1.118,0,DISABLED,11
39.739,29.18,67.69,1009.90,0.000000,0.000000,0.00,0,1,0.9470,-0.1743,0.5732,2.8244,1.1603,-0.6183,1.121,0,DISABLED,12
39.822,29.18,67.69,1009.90,0.000000,0.000000,0.00,0,1,0.9478,-0.1794,0.5806,2.8626,1.0000,-0.8015,1.126,0,DISABLED,12
39.872,29.18,67.69,1009.92,0.000000,0.000000,0.00,0,1,0.9402,-0.1836,0.5789,2.3511,1.3130,-0.6641,1.119,0,DISABLED,12
39.931,29.21,67.69,1009.92,0.000000,0.000000,0.00,0,1,0.9397,-0.1768,0.5791,1.1069,1.5649,0.4656,1.118,0,DISABLED,12
39.990,29.18,67.70,1009.87,0.000000,0.000000,0.00,0,1,0.9387,-0.1838,0.5754,0.6870,1.7405,0.5878,1.116,0,DISABLED,12
40.050,29.18,67.70,1009.87,0.000000,0.000000,0.00,0,1,0.9495,-0.1782,0.5774,1.2824,1.7786,0.0610,1.125,0,DISABLED,12
40.610,29.21,67.68,1009.92,0.000000,0.000000,0.00,0,1,0.9575,-0.1790,0.5757,2.9466,1.0916,-1.0840,1.131,0,DISABLED,12
40.706,29.21,67.68,1009.95,0.000000,0.000000,0.00,0,1,0.9426,-0.1841,0.5835,2.1756,1.3130,-0.1298,1.124,0,DISABLED,12
40.760,29.21,67.66,1009.91,0.000000,0.000000,0.00,0,1,0.9456,-0.1772,0.5798,1.0382,1.6641,0.6641,1.123,0,DISABLED,12
40.820,29.21,67.66,1009.91,0.000000,0.000000,0.00,0,1,0.9456,-0.1787,0.5813,0.6336,1.6794,0.4809,1.124,0,DISABLED,12
40.880,29.19,67.69,1009.89,0.000000,0.000000,0.00,0,1,0.9426,-0.1799,0.5796,0.6260,1.7023,1.0153,1.121,0,DISABLED,12
40.938,29.19,67.69,1009.89,0.000000,0.000000,0.00,0,1,0.9458,-0.1709,0.5781,0.3588,1.8168,1.1069,1.122,0,DISABLED,12
40.996,29.21,67.67,1009.91,0.000000,0.000000,0.00,0,1,0.9500,-0.1819,0.5703,2.3359,0.9618,-0.5802,1.123,0,DISABLED,12
41.078,29.21,67.67,1009.91,0.000000,0.000000,0.00,0,1,0.9397,-0.1797,0.5779,2.6718,1.1679,-0.8931,1.118,0,DISABLED,12
41.132,29.21,67.67,1009.91,0.000000,0.000000,0.00,0,1,0.9490,-0.1812,0.5754,3.0687,1.0763,-1.3206,1.124,0,DISABLED,12
41.190,29.20,67.71,1009.88,0.000000,0.000000,0.00,0,1,0.9441,-0.1848,0.5825,2.7481,1.2519,-1.0000,1.125,0,DISABLED,12
41.251,29.20,67.71,1009.90,0.000000,0.000000,0.00,0,1,0.9517,-0.1724,0.5828,2.0076,1.3206,-0.3969,1.129,0,DISABLED,12
41.308,29.20,67.71,1009.90,0.000000,0.000000,0.00,0,1,0.9478,-0.1882,0.5806,1.1527,1.5573,0.3359,1.127,0,DISABLED,12
41.369,29.20,67.66,1009.89,0.000000,0.000000,0.00,0,1,0.9458,-0.1814,0.5818,0.4733,1.8931,0.6260,1.125,0,DISABLED,12
41.427,29.20,67.66,1009.89,0.000000,0.000000,0.00,0,1,0.9434,-0.1794,0.5801,0.8168,1.7710,0.6031,1.122,0,DISABLED,12
41.533,29.22,67.65,1009.90,0.000000,0.000000,0.00,0,1,0.9431,-0.1790,0.5752,0.1832,1.8244,1.3206,1.119,0,DISABLED,12
41.587,29.22,67.66,1009.90,0.000000,0.000000,0.00,0,1,0.9468,-0.1804,0.5752,0.4733,1.9160,1.0458,1.122,0,DISABLED,12
41.683,29.20,67.68,1009.87,0.000000,0.000000,0.00,0,1,0.9482,-0.1729,0.5752,2.3359,1.3206,-0.2061,1.122,0,DISABLED,12
41.772,29.23,67.65,1009.93,0.000000,0.000000,0.00,0,1,0.9507,-0.1792,0.5784,2.5725,1.2519,-0.7405,1.127,0,DISABLED,12
41.826,29.23,67.65,1009.91,0.000000,0.000000,0.00,0,1,0.9456,-0.1797,0.5823,2.3511,1.3359,-0.5496,1.125,0,DISABLED,12
41.886,29.23,67.63,1009.87,0.000000,0.000000,0.00,0,1,0.9431,-0.1802,0.5837,1.3588,1.7710,0.3435,1.124,0,DISABLED,12
41.969,29.20,67.65,1009.87,0.000000,0.000000,0.00,0,1,0.9473,-0.1860,0.5859,1.0382,1.5344,0.3969,1.129,0,DISABLED,12
42.065,29.23,67.64,1009.91,0.000000,0.000000,0.00,0,1,0.9414,-0.1763,0.5774,-1.4504,2.1908,2.6031,1.118,0,DISABLED,12
42.160,29.23,67.63,1009.91,0.000000,0.000000,0.00,0,1,0.9514,-0.1870,0.5820,-0.4351,2.0992,1.4885,1.131,0,DISABLED,12
42.214,29.23,67.63,1009.91,0.000000,0.000000,0.00,0,1,0.9414,-0.1748,0.5745,0.9847,1.7176,0.6336,1.117,0,DISABLED,12
42.274,29.23,67.62,1009.91,0.000000,0.000000,0.00,0,1,0.9480,-0.1748,0.5791,1.7939,1.4198,-0.2137,1.125,0,DISABLED,12
42.394,29.21,67.62,1009.88,0.000000,0.000000,0.00,0,1,0.9456,-0.1738,0.5796,2.8092,1.2748,-0.7023,1.123,0,DISABLED,12
42.449,29.24,67.62,1009.93,0.000000,0.000000,0.00,0,1,0.9387,-0.1821,0.5801,1.7634,1.3206,0.0152,1.118,0,DISABLED,12
42.532,29.21,67.61,1009.88,0.000000,0.000000,0.00,0,1,0.9478,-0.1785,0.5786,1.2519,1.6031,0.4809,1.125,0,DISABLED,12
42.586,29.21,67.61,1009.88,0.000000,0.000000,0.00,0,1,0.9446,-0.1799,0.5750,1.5649,1.5191,0.0534,1.120,0,DISABLED,12
42.646,29.22,67.60,1009.89,0.000000,0.000000,0.00,0,1,0.9426,-0.1833,0.5774,1.8855,1.4962,-0.4962,1.121,0,DISABLED,12
42.707,29.22,67.62,1009.88,0.000000,0.000000,0.00,0,1,0.9431,-0.1721,0.5793,1.5878,1.6412,0.1679,1.120,0,DISABLED,12
42.765,29.22,67.62,1009.88,0.000000,0.000000,0.00,0,1,0.9429,-0.1770,0.5845,0.6489,1.7099,0.7557,1.123,0,DISABLED,12
42.861,29.22,67.61,1009.90,0.000000,0.000000,0.00,0,1,0.9436,-0.1787,0.5786,-0.3435,2.2519,1.6489,1.121,0,DISABLED,13
42.917,29.25,67.62,1009.92,0.000000,0.000000,0.00,0,1,0.9451,-0.1790,0.5771,-0.3282,2.0916,1.5573,1.122,0,DISABLED,13
42.971,29.25,67.62,1009.92,0.000000,0.000000,0.00,0,1,0.9358,-0.1746,0.5811,0.9695,1.7023,0.7176,1.115,0,DISABLED,13
43.031,29.22,67.63,1009.89,0.000000,0.000000,0.00,0,1,0.9490,-0.1750,0.5747,2.2748,1.4580,-0.3969,1.123,0,DISABLED,13
43.090,29.22,67.63,1009.89,0.000000,0.000000,0.00,0,1,0.9526,-0.1714,0.5801,3.2595,1.1221,-1.6489,1.128,0,DISABLED,13
43.150,29.23,67.63,1009.90,0.000000,0.000000,0.00,0,1,0.9448,-0.1809,0.5823,3.2366,1.1221,-1.1985,1.124,0,DISABLED,13
43.209,29.24,67.60,1009.92,0.000000,0.000000,0.00,0,1,0.9414,-0.1658,0.5815,1.6718,1.4275,-0.1069,1.119,0,DISABLED,13
43.269,29.24,67.60,1009.92,0.000000,0.000000,0.00,0,1,0.9431,-0.1848,0.5837,0.2061,1.8855,1.0534,1.124,0,DISABLED,13
43.328,29.23,67.60,1009.91,0.000000,0.000000,0.00,0,1,0.9470,-0.1772,0.5815,0.2595,1.8931,1.0076,1.125,0,DISABLED,13
43.411,29.24,67.60,1009.91,0.000000,0.000000,0.00,0,1,0.9434,-0.1790,0.5793,0.7863,1.6260,0.5802,1.121,0,DISABLED,13
43.513,29.23,67.61,1009.90,0.000000,0.000000,0.00,0,1,0.9390,-0.1782,0.5784,1.8321,1.6031,-0.3206,1.117,0,DISABLED,13
43.568,29.23,67.61,1009.90,0.000000,0.000000,0.00,0,1,0.9436,-0.1760,0.5769,2.1832,1.4885,-0.3206,1.120,0,DISABLED,13
43.630,29.23,67.62,1009.87,0.000000,0.000000,0.00,0,1,0.9441,-0.1755,0.5784,1.8015,1.4809,-0.1145,1.121,0,DISABLED,13
43.688,29.23,67.64,1009.89,0.000000,0.000000,0.00,0,1,0.9409,-0.1816,0.5789,1.1374,1.6031,0.5191,1.120,0,DISABLED,13
43.746,29.23,67.64,1009.89,0.000000,0.000000,0.00,0,1,0.9395,-0.1760,0.5774,0.4046,1.9313,0.9695,1.117,0,DISABLED,13
43.867,29.23,67.60,1009.91,0.000000,0.000000,0.00,0,1,0.9458,-0.1748,0.5813,2.3511,1.2901,-0.5344,1.124,0,DISABLED,13
43.949,29.25,67.60,1009.91,0.000000,0.000000,0.00,0,1,0.9446,-0.1807,0.5806,2.3740,1.3206,-0.6183,1.123,0,DISABLED,13
44.003,29.25,67.57,1009.92,0.000000,0.000000,0.00,0,1,0.9460,-0.1731,0.5796,2.0153,1.5038,-0.0916,1.123,0,DISABLED,13
44.360,29.26,67.61,1009.90,0.000000,0.000000,0.00,0,1,0.9436,-0.1816,0.5747,2.5802,1.3817,-0.8397,1.120,0,DISABLED,13
44.415,29.26,67.59,1009.90,0.000000,0.000000,0.00,0,1,0.9460,-0.1802,0.5769,0.9466,1.6565,0.4656,1.123,0,DISABLED,13
44.497,29.23,67.59,1009.86,0.000000,0.000000,0.00,0,1,0.9448,-0.1841,0.5820,0.9084,1.7405,0.4962,1.125,0,DISABLED,13
44.552,29.23,67.59,1009.86,0.000000,0.000000,0.00,0,1,0.9470,-0.1741,0.5759,0.5344,2.0534,1.2061,1.122,0,DISABLED,13
44.674,29.24,67.59,1009.91,0.000000,0.000000,0.00,0,1,0.9436,-0.1821,0.5796,1.5038,1.3817,0.1756,1.122,0,DISABLED,13
44.791,29.23,67.59,1009.88,0.000000,0.000000,0.00,0,1,0.9397,-0.1794,0.5835,0.7405,1.7099,0.9542,1.121,0,DISABLED,13
44.846,29.23,67.59,1009.88,0.000000,0.000000,0.00,0,1,0.9436,-0.1875,0.5757,0.2748,1.9008,0.9160,1.121,0,DISABLED,13
44.935,29.26,67.63,1009.92,0.000000,0.000000,0.00,0,1,0.9397,-0.1794,0.5803,1.0916,1.5573,0.7481,1.119,0,DISABLED,13
44.990,29.27,67.59,1009.93,0.000000,0.000000,0.00,0,1,0.9534,-0.1758,0.5803,1.4504,1.6718,0.2519,1.130,0,DISABLED,13
45.072,29.25,67.57,1009.89,0.000000,0.000000,0.00,0,1,0.9421,-0.1841,0.5803,2.0153,1.3969,-0.2748,1.122,0,DISABLED,13
45.154,29.26,67.56,1009.91,0.000000,0.000000,0.00,0,1,0.9409,-0.1807,0.5815,2.0840,1.4656,-0.2977,1.121,0,DISABLED,13
45.208,29.24,67.56,1009.89,0.000000,0.000000,0.00,0,1,0.9348,-0.1807,0.5828,1.9924,1.3588,-0.1603,1.116,0,DISABLED,13
45.292,29.24,67.56,1009.89,0.000000,0.000000,0.00,0,1,0.9460,-0.1724,0.5801,2.1908,1.2519,-0.4504,1.123,0,DISABLED,13
45.401,29.26,67.58,1009.92,0.000000,0.000000,0.00,0,1,0.9451,-0.1790,0.5776,2.2519,1.6641,-0.2595,1.122,0,DISABLED,13
45.455,29.27,67.60,1009.93,0.000000,0.000000,0.00,0,1,0.9387,-0.1765,0.5815,1.0763,1.6336,0.7099,1.118,0,DISABLED,13
45.514,29.27,67.60,1009.93,0.000000,0.000000,0.00,0,1,0.9443,-0.1738,0.5811,-0.4580,2.0382,1.8473,1.122,0,DISABLED,13
45.575,29.25,67.54,1009.87,0.000000,0.000000,0.00,0,1,0.9485,-0.1775,0.5789,-0.9160,2.0992,2.2595,1.125,0,DISABLED,13
45.695,29.26,67.56,1009.91,0.000000,0.000000,0.00,0,1,0.9473,-0.1770,0.5791,1.8550,1.4885,-0.1221,1.124,0,DISABLED,13
45.811,29.28,67.54,1009.94,0.000000,0.000000,0.00,0,1,0.9509,-0.1777,0.5845,3.7710,0.8092,-1.9237,1.130,0,DISABLED,13
45.867,29.28,67.52,1009.93,0.000000,0.000000,0.00,0,1,0.9460,-0.1829,0.5776,2.9160,1.1603,-1.0611,1.123,0,DISABLED,14
45.926,29.28,67.52,1009.93,0.000000,0.000000,0.00,0,1,0.9341,-0.1753,0.5837,1.3435,1.5267,0.3969,1.115,0,DISABLED,14
45.985,29.25,67.53,1009.89,0.000000,0.000000,0.00,0,1,0.9512,-0.1846,0.5806,-0.4656,2.0153,1.5420,1.130,0,DISABLED,14
46.045,29.27,67.54,1009.90,0.000000,0.000000,0.00,0,1,0.9468,-0.1816,0.5857,-1.0076,2.3740,2.1603,1.128,0,DISABLED,14
46.104,29.27,67.54,1009.90,0.000000,0.000000,0.00,0,1,0.9524,-0.1812,0.5776,-0.3359,1.9008,1.6336,1.129,0,DISABLED,14
46.164,29.26,67.58,1009.88,0.000000,0.000000,0.00,0,1,0.9424,-0.1780,0.5796,1.8473,1.7023,-0.2290,1.121,0,DISABLED,14
46.223,29.26,67.58,1009.88,0.000000,0.000000,0.00,0,1,0.9451,-0.1763,0.5791,3.3130,0.9237,-1.4962,1.122,0,DISABLED,14
46.283,29.27,67.50,1009.91,0.000000,0.000000,0.00,0,1,0.9392,-0.1792,0.5789,2.9924,1.1679,-1.1145,1.118,0,DISABLED,14
46.342,29.27,67.52,1009.92,0.000000,0.000000,0.00,0,1,0.9341,-0.1719,0.5901,1.0534,1.6718,0.5878,1.118,0,DISABLED,14
46.425,29.27,67.53,1009.90,0.000000,0.000000,0.00,0,1,0.9441,-0.1719,0.5803,-0.4351,2.0992,1.7634,1.121,0,DISABLED,14
46.541,29.26,67.51,1009.89,0.000000,0.000000,0.00,0,1,0.9465,-0.1833,0.5781,2.5038,1.1832,-0.6031,1.124,0,DISABLED,14
46.595,29.26,67.51,1009.92,0.000000,0.000000,0.00,0,1,0.9509,-0.1846,0.5828,4.1679,0.7786,-2.3282,1.130,0,DISABLED,14
46.677,29.27,67.50,1009.92,0.000000,0.000000,0.00,0,1,0.9373,-0.1848,0.5818,3.8244,1.1221,-1.9771,1.119,0,DISABLED,14
46.732,29.28,67.52,1009.93,0.000000,0.000000,0.00,0,1,0.9373,-0.1790,0.5750,2.4809,1.2366,-0.8473,1.114,0,DISABLED,14
46.791,29.28,67.52,1009.93,0.000000,0.000000,0.00,0,1,0.9453,-0.1865,0.5769,0.7252,1.8550,0.8473,1.123,0,DISABLED,14
46.883,29.26,67.53,1009.85,0.000000,0.000000,0.00,0,1,0.9434,-0.1790,0.5767,-0.4504,2.2519,1.6870,1.120,0,DISABLED,14
46.937,29.29,67.51,1009.92,0.000000,0.000000,0.00,0,1,0.9395,-0.1758,0.5776,-0.2290,1.9847,1.5573,1.117,0,DISABLED,14
47.033,29.27,67.52,1009.91,0.000000,0.000000,0.00,0,1,0.9407,-0.1772,0.5823,0.3053,1.8473,1.3893,1.120,0,DISABLED,14
47.121,29.28,67.52,1009.89,0.000000,0.000000,0.00,0,1,0.9543,-0.1777,0.5847,1.8015,1.3130,-0.0152,1.133,0,DISABLED,14
47.230,29.27,67.52,1009.88,0.000000,0.000000,0.00,0,1,0.9412,-0.1748,0.5845,2.0076,1.4427,-0.6565,1.122,0,DISABLED,14
47.284,29.27,67.52,1009.88,0.000000,0.000000,0.00,0,1,0.9448,-0.1814,0.5815,1.5649,1.6183,0.0839,1.124,0,DISABLED,14
47.344,29.28,67.52,1009.90,0.000000,0.000000,0.00,0,1,0.9441,-0.1763,0.5823,0.8779,1.6031,0.9389,1.123,0,DISABLED,14
47.404,29.27,67.53,1009.89,0.000000,0.000000,0.00,0,1,0.9446,-0.1775,0.5757,0.4427,1.8855,1.0229,1.120,0,DISABLED,14
47.462,29.27,67.53,1009.89,0.000000,0.000000,0.00,0,1,0.9441,-0.1780,0.5774,0.2672,1.7023,1.2595,1.121,0,DISABLED,14
47.521,29.28,67.54,1009.90,0.000000,0.000000,0.00,0,1,0.9434,-0.1687,0.5820,0.4122,1.8244,1.1908,1.121,0,DISABLED,14
47.603,29.29,67.54,1009.91,0.000000,0.000000,0.00,0,1,0.9470,-0.1780,0.5774,0.3511,1.9466,1.3511,1.123,0,DISABLED,14
47.658,29.29,67.54,1009.91,0.000000,0.000000,0.00,0,1,0.9355,-0.1797,0.5811,1.1527,1.8168,0.4885,1.116,0,DISABLED,14
47.761,29.27,67.55,1009.90,0.000000,0.000000,0.00,0,1,0.9424,-0.1724,0.5801,2.3740,1.2595,-0.5954,1.120,0,DISABLED,14
47.842,29.30,67.55,1009.93,0.000000,0.000000,0.00,0,1,0.9480,-0.1780,0.5793,1.5573,1.3817,0.2672,1.125,0,DISABLED,14
47.945,29.30,67.53,1009.92,0.000000,0.000000,0.00,0,1,0.9519,-0.1777,0.5837,2.5267,1.4046,-0.5344,1.131,0,DISABLED,14
47.999,29.30,67.55,1009.91,0.000000,0.000000,0.00,0,1,0.9460,-0.1787,0.5818,1.2214,1.6260,0.0305,1.125,0,DISABLED,14
48.411,29.30,67.53,1009.91,0.000000,0.000000,0.00,0,1,0.9365,-0.1758,0.5879,-0.6641,2.0076,1.7481,1.120,0,DISABLED,14
48.527,29.30,67.53,1009.96,0.000000,0.000000,0.00,0,1,0.9497,-0.1731,0.5796,0.1756,1.7786,1.2977,1.126,0,DISABLED,14
48.609,29.29,67.52,1009.90,0.000000,0.000000,0.00,0,1,0.9397,-0.1772,0.5786,1.2595,1.5115,0.3969,1.118,0,DISABLED,14
48.691,29.29,67.52,1009.90,0.000000,0.000000,0.00,0,1,0.9465,-0.1755,0.5830,1.1985,1.6107,0.4122,1.125,0,DISABLED,14
48.745,29.29,67.52,1009.90,0.000000,0.000000,0.00,0,1,0.9375,-0.1794,0.5801,1.7405,1.6107,0.0992,1.117,0,DISABLED,14
48.835,29.28,67.54,1009.88,0.000000,0.000000,0.00,0,1,0.9456,-0.1719,0.5747,1.9771,1.2137,-0.2137,1.120,0,DISABLED,14
48.891,29.31,67.52,1009.92,0.000000,0.000000,0.00,0,1,0.9368,-0.1729,0.5818,2.1756,1.5038,-0.4733,1.116,0,DISABLED,15
48.950,29.31,67.52,1009.92,0.000000,0.000000,0.00,0,1,0.9531,-0.1770,0.5818,2.0840,1.4504,-0.5038,1.131,0,DISABLED,15
49.010,29.28,67.50,1009.88,0.000000,0.000000,0.00,0,1,0.9460,-0.1755,0.5732,1.9313,1.2901,-0.6947,1.120,0,DISABLED,15
49.069,29.29,67.54,1009.88,0.000000,0.000000,0.00,0,1,0.9434,-0.1763,0.5796,2.3740,1.3740,-0.5573,1.121,0,DISABLED,15
49.129,29.29,67.54,1009.88,0.000000,0.000000,0.00,0,1,0.9426,-0.1699,0.5820,1.2366,1.5649,0.3588,1.121,0,DISABLED,15
49.188,29.30,67.50,1009.89,0.000000,0.000000,0.00,0,1,0.9426,-0.1743,0.5835,0.2290,1.8702,1.1450,1.122,0,DISABLED,15
49.247,29.30,67.50,1009.89,0.000000,0.000000,0.00,0,1,0.9409,-0.1777,0.5837,-0.7023,2.0763,2.0534,1.121,0,DISABLED,15
49.307,29.30,67.49,1009.89,0.000000,0.000000,0.00,0,1,0.9441,-0.1707,0.5823,-0.2137,2.0229,1.4809,1.122,0,DISABLED,15
49.366,29.30,67.49,1009.89,0.000000,0.000000,0.00,0,1,0.9456,-0.1721,0.5815,0.0000,1.7863,1.5267,1.123,0,DISABLED,15
49.424,29.30,67.49,1009.89,0.000000,0.000000,0.00,0,1,0.9453,-0.1724,0.5835,0.1374,1.8015,1.3664,1.124,0,DISABLED,15
49.484,29.31,67.47,1009.89,0.000000,0.000000,0.00,0,1,0.9446,-0.1743,0.5811,0.8550,1.8702,1.0076,1.123,0,DISABLED,15
49.542,29.31,67.47,1009.89,0.000000,0.000000,0.00,0,1,0.9402,-0.1711,0.5803,2.0611,1.4046,-0.3435,1.118,0,DISABLED,15
49.603,29.31,67.47,1009.90,0.000000,0.000000,0.00,0,1,0.9482,-0.1733,0.5781,2.0458,1.3740,-0.4198,1.124,0,DISABLED,15
49.693,29.31,67.47,1009.91,0.000000,0.000000,0.00,0,1,0.9429,-0.1768,0.5767,2.3053,1.0840,-0.3969,1.119,0,DISABLED,15
49.746,29.32,67.45,1009.92,0.000000,0.000000,0.00,0,1,0.9492,-0.1790,0.5776,1.2901,1.2901,0.5420,1.125,0,DISABLED,15
49.897,29.32,67.46,1009.90,0.000000,0.000000,0.00,0,1,0.9568,-0.1680,0.5769,2.1221,1.4962,-0.2977,1.130,0,DISABLED,15
49.979,29.31,67.45,1009.93,0.000000,0.000000,0.00,0,1,0.9468,-0.1707,0.5803,1.5954,1.5802,0.1450,1.124,0,DISABLED,15
50.061,29.31,67.45,1009.93,0.000000,0.000000,0.00,0,1,0.9448,-0.1775,0.5835,1.1603,1.6565,0.6718,1.125,0,DISABLED,15
50.170,29.30,67.44,1009.89,0.000000,0.000000,0.00,0,1,0.9438,-0.1729,0.5776,0.8244,1.7328,0.9008,1.120,0,DISABLED,15
